valence,arousal
0.771,0.676
0.771,0.677
0.778,0.676
0.778,0.676
0.781,0.675
0.779,0.674
0.779,0.674
0.777,0.674
0.771,0.674
0.77,0.674
0.768,0.674
0.767,0.674
0.768,0.675
0.769,0.674
0.786,0.674
0.809,0.676
0.848,0.68
0.932,0.698
0.967,0.723
0.972,0.732
0.964,0.731
0.931,0.725
0.792,0.717
0.751,0.713
0.704,0.707
0.708,0.71
0.7,0.711
0.683,0.711
0.621,0.707
0.542,0.606
0.497,0.518
0.423,0.483
0.382,0.46
0.329,0.469
0.299,0.472
0.273,0.482
0.251,0.482
0.248,0.469
0.248,0.448
0.251,0.429
0.262,0.422
0.272,0.409
0.274,0.403
0.274,0.39
0.274,0.396
0.274,0.403
0.274,0.411
0.274,0.412
0.23,0.413
0.188,0.413
0.126,0.413
0.107,0.413
0.094,0.413
0.103,0.407
0.111,0.403
0.117,0.385
0.117,0.349
0.118,0.317
0.118,0.27
0.122,0.22
0.126,0.18
0.128,0.176
0.153,0.18
0.184,0.184
0.227,0.193
0.244,0.206
0.252,0.275
0.252,0.284
0.251,0.284
0.25,0.284
0.248,0.283
0.248,0.28
0.249,0.266
0.248,0.265
0.248,0.263
0.246,0.259
0.242,0.261
0.235,0.266
0.233,0.267
0.235,0.266
0.266,0.266
0.332,0.267
0.375,0.268
0.377,0.268
0.371,0.271
0.355,0.27
0.346,0.27
0.304,0.27
0.266,0.27
0.25,0.272
0.223,0.275
0.221,0.274
0.215,0.283
0.205,0.283
0.203,0.281
0.207,0.282
0.208,0.281
0.208,0.281
0.208,0.281
0.197,0.278
0.154,0.271
0.118,0.269
0.103,0.263
0.094,0.259
0.09,0.259
0.093,0.256
0.096,0.2
0.099,0.203
0.099,0.206
0.098,0.214
0.099,0.224
0.099,0.227
0.102,0.25
0.111,0.264
0.111,0.281
0.119,0.312
0.144,0.349
0.15,0.355
0.152,0.345
0.148,0.34
0.146,0.334
0.143,0.33
0.137,0.329
0.133,0.328
0.131,0.329
0.119,0.321
0.096,0.3
0.083,0.261
0.071,0.25
0.071,0.236
0.077,0.223
0.081,0.212
0.091,0.207
0.094,0.206
0.094,0.205
0.095,0.206
0.096,0.206
0.096,0.21
0.096,0.221
0.096,0.221
0.096,0.222
0.096,0.226
0.08,0.229
0.055,0.23
0.054,0.231
0.051,0.231
0.054,0.229
0.052,0.226
0.049,0.188
0.049,0.176
0.05,0.142
0.052,0.126
0.054,0.106
0.056,0.103
0.058,0.106
0.064,0.106
0.071,0.109
0.071,0.109
0.116,0.125
0.173,0.126
0.238,0.224
0.236,0.276
0.23,0.348
0.227,0.373
0.235,0.441
0.398,0.528
0.772,0.577
1.0,0.666
1.0,0.724
1.0,0.747
1.0,0.798
1.0,0.81
0.883,0.835
0.746,0.889
0.219,0.904
0.128,0.922
0.105,0.932
0.09,0.985
0.09,1.0
0.087,1.0
0.081,0.995
0.079,0.992
0.081,0.979
0.079,0.913
0.073,0.687
0.078,0.516
0.077,0.448
0.067,0.332
0.069,0.267
0.072,0.212
0.072,0.186
0.073,0.158
0.076,0.144
0.079,0.148
0.081,0.149
0.085,0.149
0.086,0.152
0.085,0.156
0.084,0.162
0.082,0.163
0.081,0.165
0.081,0.165
0.052,0.167
0.047,0.166
0.045,0.166
0.051,0.167
0.062,0.167
0.067,0.167
0.069,0.167
0.071,0.167
0.071,0.167
0.072,0.167
0.072,0.16
0.072,0.157
0.073,0.144
0.073,0.137
0.073,0.139
0.073,0.141
0.073,0.14
0.073,0.135
0.074,0.141
0.073,0.14
0.069,0.14
0.069,0.141
0.07,0.143
0.071,0.145
0.073,0.146
0.073,0.149
0.073,0.15
0.073,0.153
0.073,0.155
0.073,0.159
0.073,0.16
0.073,0.16
0.073,0.16
0.073,0.157
0.074,0.153
0.073,0.152
0.073,0.15
0.073,0.147
0.074,0.146
0.073,0.147
0.074,0.146
0.074,0.143
0.073,0.135
