valence,arousal
0.003,-0.001
0.004,-0.001
0.002,-0.001
0.003,-0.001
0.002,-0.001
0.003,-0.001
0.004,-0.001
0.006,-0.001
0.002,-0.001
0.0,0.0
0.007,-0.001
0.008,-0.001
0.019,-0.001
0.034,-0.001
0.055,-0.001
0.054,-0.001
0.056,-0.001
0.06,-0.001
0.061,-0.001
0.058,-0.001
0.058,0.0
0.061,-0.001
0.063,-0.005
0.064,-0.006
0.065,-0.006
0.066,-0.006
0.065,-0.006
0.064,-0.006
0.064,-0.006
0.062,-0.005
0.061,-0.002
0.061,-0.002
0.061,-0.002
0.061,-0.002
0.061,-0.002
0.061,-0.002
0.061,-0.002
0.061,-0.002
0.061,-0.002
0.062,-0.001
0.062,-0.002
0.061,-0.002
0.062,-0.002
0.061,-0.002
0.062,-0.002
0.062,-0.002
0.062,-0.002
0.062,-0.002
0.062,-0.002
0.062,-0.001
0.062,-0.001
0.062,-0.001
0.062,-0.001
0.062,-0.002
0.062,-0.002
0.062,-0.002
0.062,-0.002
0.062,-0.001
0.062,-0.002
0.062,-0.002
0.062,-0.002
0.062,-0.001
0.062,-0.001
0.062,-0.002
0.067,0.0
0.094,0.0
0.122,0.0
0.141,0.004
0.149,0.016
0.156,0.026
0.172,0.055
0.224,0.096
0.259,0.106
0.332,0.113
0.354,0.116
0.357,0.121
0.358,0.12
0.36,0.129
0.363,0.148
0.363,0.165
0.371,0.172
0.37,0.178
0.374,0.182
0.375,0.188
0.379,0.195
0.382,0.207
0.395,0.219
0.407,0.243
0.411,0.265
0.425,0.276
0.432,0.287
0.448,0.303
0.456,0.323
0.486,0.346
0.518,0.357
0.525,0.372
0.538,0.375
0.544,0.381
0.55,0.383
0.55,0.394
0.55,0.399
0.55,0.398
0.547,0.398
0.546,0.4
0.544,0.399
0.544,0.4
0.541,0.405
0.537,0.407
0.537,0.409
0.537,0.409
0.537,0.409
0.537,0.408
0.537,0.407
0.537,0.407
0.537,0.407
0.536,0.407
0.535,0.405
0.535,0.406
0.535,0.405
0.536,0.405
0.536,0.405
0.535,0.405
0.535,0.403
0.535,0.403
0.535,0.402
0.534,0.402
0.531,0.401
0.524,0.4
0.492,0.39
0.478,0.387
0.471,0.386
0.449,0.386
0.437,0.345
0.418,0.334
0.409,0.315
0.395,0.306
0.379,0.286
0.353,0.272
0.341,0.236
0.336,0.225
0.325,0.206
0.325,0.203
0.328,0.204
0.326,0.194
0.328,0.181
0.327,0.181
0.313,0.177
0.294,0.178
0.29,0.176
0.283,0.175
0.275,0.176
0.264,0.178
0.254,0.173
0.251,0.175
0.25,0.162
0.244,0.158
0.243,0.154
0.241,0.15
0.238,0.155
0.228,0.156
0.227,0.157
0.225,0.158
0.229,0.159
0.228,0.158
0.228,0.147
0.232,0.149
0.238,0.137
0.248,0.142
0.25,0.14
0.293,0.139
0.312,0.143
0.329,0.143
0.33,0.143
0.334,0.144
0.336,0.146
0.336,0.147
0.338,0.148
0.339,0.146
0.338,0.146
0.338,0.146
0.337,0.146
0.337,0.15
0.336,0.156
0.334,0.158
0.332,0.16
0.324,0.161
0.314,0.162
0.314,0.163
0.315,0.163
0.314,0.167
0.307,0.167
0.288,0.168
0.276,0.167
0.269,0.167
0.268,0.167
0.265,0.168
0.265,0.167
0.257,0.17
0.254,0.188
0.248,0.195
0.244,0.197
0.234,0.198
0.227,0.199
0.221,0.199
0.22,0.2
0.217,0.201
0.213,0.199
0.21,0.199
0.208,0.199
0.21,0.199
0.209,0.199
0.21,0.199
0.212,0.199
0.215,0.2
0.217,0.206
0.218,0.229
0.218,0.291
0.216,0.346
0.188,0.353
0.18,0.355
0.17,0.374
0.182,0.383
0.186,0.39
0.242,0.42
0.314,0.426
0.385,0.432
0.393,0.432
0.397,0.435
0.397,0.435
0.4,0.435
0.42,0.441
0.439,0.466
0.527,0.482
0.606,0.522
0.627,0.524
0.649,0.532
0.719,0.531
0.786,0.533
0.835,0.531
0.844,0.531
0.859,0.53
0.861,0.53
0.858,0.53
0.853,0.53
0.845,0.529
0.842,0.529
0.841,0.531
0.844,0.531
0.845,0.531
0.844,0.527
0.841,0.526
0.812,0.522
0.723,0.52
0.694,0.512
0.627,0.507
0.619,0.506
0.604,0.506
0.598,0.507
0.585,0.509
0.58,0.508
0.569,0.507
0.546,0.507
0.538,0.507
0.536,0.474
0.534,0.462
0.525,0.456
0.52,0.45
