valence,arousal
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.014
0.0,0.022
0.022,0.038
0.022,0.038
0.038,0.054
0.038,0.054
0.038,0.054
0.042,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.065,0.054
0.071,0.071
0.077,0.071
0.109,0.109
0.125,0.125
0.172,0.148
0.204,0.148
0.235,0.148
0.275,0.148
0.29,0.18
0.29,0.204
0.29,0.235
0.29,0.259
0.29,0.259
0.29,0.275
0.29,0.275
0.314,0.29
0.346,0.29
0.381,0.314
0.401,0.314
0.456,0.314
0.472,0.369
0.472,0.369
0.49,0.369
0.527,0.401
0.527,0.401
0.567,0.417
0.582,0.456
0.622,0.456
0.638,0.472
0.677,0.495
0.714,0.495
0.764,0.495
0.803,0.539
0.819,0.539
0.843,0.539
0.858,0.567
0.858,0.567
0.858,0.567
0.858,0.567
0.858,0.567
0.858,0.567
0.858,0.547
0.858,0.527
0.752,0.527
0.709,0.527
0.709,0.527
0.661,0.527
0.638,0.527
0.638,0.46
0.622,0.46
0.622,0.46
0.606,0.456
0.567,0.456
0.545,0.417
0.527,0.417
0.527,0.417
0.515,0.314
0.511,0.314
0.511,0.314
0.511,0.259
0.507,0.259
0.495,0.16
0.495,0.16
0.472,0.16
0.456,0.148
0.44,0.148
0.44,0.125
0.44,0.125
0.44,0.093
0.44,0.093
0.44,0.093
0.417,0.093
0.417,0.093
0.417,0.093
0.357,0.093
0.357,0.093
0.346,0.093
0.33,0.093
0.33,0.093
0.33,0.093
0.314,0.093
0.29,0.093
0.275,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.247,0.093
0.235,0.093
0.253,0.093
0.247,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.259,0.093
0.29,0.093
0.29,0.093
0.29,0.093
