valence,arousal
0.022,-1.0
0.034,-1.0
0.043,-1.0
0.045,-1.0
0.054,-1.0
0.054,-1.0
0.056,-0.769
0.058,-0.601
0.058,-0.602
0.06,-0.616
0.062,-0.611
0.063,-0.283
0.063,-0.097
0.062,-0.024
0.061,-0.029
0.062,-0.029
0.062,-0.03
0.062,-0.029
0.063,-0.03
0.067,-0.029
0.077,-0.03
0.083,-0.031
0.085,-0.029
0.087,0.0
0.086,0.0
0.086,0.0
0.086,0.003
0.088,0.012
0.086,0.022
0.084,0.042
0.084,0.044
0.085,0.049
0.086,0.05
0.086,0.062
0.086,0.097
0.09,0.13
0.092,0.142
0.098,0.151
0.099,0.176
0.101,0.188
0.101,0.188
0.102,0.184
0.102,0.161
0.102,0.161
0.103,0.16
0.105,0.159
0.103,0.159
0.109,0.159
0.107,0.159
0.105,0.143
0.105,0.141
0.103,0.141
0.102,0.141
0.101,0.145
0.101,0.151
0.101,0.152
0.099,0.23
0.099,0.246
0.099,0.247
0.101,0.244
0.104,0.242
0.107,0.227
0.113,0.22
0.116,0.22
0.116,0.157
0.116,0.135
0.12,0.133
0.121,0.129
0.125,0.13
0.128,0.118
0.128,0.108
0.13,0.107
0.134,0.107
0.158,0.097
0.165,0.098
0.179,0.098
0.189,0.102
0.195,0.101
0.196,0.086
0.195,0.09
0.194,0.091
0.195,0.094
0.195,0.096
0.197,0.096
0.199,0.097
0.216,0.098
0.225,0.097
0.236,0.098
0.233,0.099
0.229,0.099
0.227,0.099
0.224,0.098
0.221,0.098
0.216,0.099
0.208,0.098
0.152,0.098
0.098,0.098
0.026,0.098
0.0,0.098
-0.026,0.098
-0.055,0.098
-0.062,0.098
-0.114,0.098
-0.206,0.101
-0.25,0.101
-0.322,0.107
-0.332,0.12
-0.34,0.118
-0.339,0.124
-0.345,0.163
-0.354,0.171
-0.36,0.19
-0.376,0.199
-0.391,0.223
-0.41,0.268
-0.409,0.308
-0.406,0.336
-0.406,0.366
-0.404,0.369
-0.404,0.374
-0.405,0.375
-0.416,0.386
-0.416,0.402
-0.427,0.416
-0.446,0.419
-0.44,0.416
-0.436,0.411
-0.437,0.4
-0.439,0.378
-0.439,0.356
-0.438,0.332
-0.432,0.33
-0.428,0.315
-0.426,0.281
-0.417,0.275
-0.413,0.261
-0.413,0.251
-0.413,0.248
-0.412,0.252
-0.412,0.255
-0.409,0.253
-0.38,0.25
-0.349,0.236
-0.333,0.229
-0.323,0.227
-0.296,0.228
-0.272,0.234
-0.215,0.244
-0.16,0.253
-0.047,0.256
-0.007,0.256
0.0,0.251
0.0,0.241
0.014,0.222
0.019,0.225
0.026,0.236
0.033,0.25
0.045,0.255
0.06,0.255
0.069,0.256
0.12,0.256
0.168,0.256
0.21,0.257
0.229,0.256
0.229,0.257
0.231,0.257
0.229,0.257
0.225,0.257
0.208,0.258
0.208,0.257
0.208,0.257
0.208,0.244
0.207,0.21
0.207,0.206
0.204,0.19
0.204,0.184
0.205,0.176
0.205,0.18
