valence,arousal
-0.052,0.0
-0.052,0.0
-0.052,0.0
-0.02,0.0
-0.004,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.038,0.0
0.038,0.0
0.038,0.014
0.038,0.014
0.038,0.038
0.038,0.038
0.042,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.06
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.054,0.054
0.06,0.054
0.093,0.054
0.105,0.054
0.133,0.054
0.133,0.054
0.133,0.054
0.136,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.148,0.054
0.176,0.054
0.204,0.054
0.204,0.054
0.219,0.054
0.243,0.054
0.237,0.054
0.231,0.054
0.231,0.054
0.225,0.054
0.243,0.054
0.243,0.054
0.237,0.054
0.243,0.077
0.243,0.093
0.243,0.093
0.231,0.109
0.237,0.109
0.243,0.121
0.237,0.109
0.219,0.109
0.243,0.109
0.243,0.121
0.225,0.109
0.219,0.109
0.204,0.109
0.188,0.109
0.188,0.109
0.188,0.109
0.188,0.109
0.188,0.109
