valence,arousal
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.0,0.123
0.012,0.123
0.012,0.123
0.028,0.123
0.028,0.123
0.036,0.123
0.048,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.123
0.06,0.138
0.06,0.154
0.06,0.154
0.06,0.154
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.17
0.06,0.131
0.06,0.107
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.06,0.067
0.083,0.067
0.083,0.067
0.099,0.067
0.099,0.067
0.099,0.067
0.099,0.067
0.099,0.067
0.099,0.067
0.099,0.067
0.099,0.067
0.099,0.044
0.099,0.012
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.146,0.0
0.146,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.162,0.0
0.131,0.0
0.131,0.0
0.131,0.0
0.127,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.099,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
0.083,0.0
