valence,arousal
-0.025,0.326
-0.024,0.328
-0.024,0.332
-0.024,0.337
-0.02,0.34
-0.017,0.34
-0.02,0.341
-0.02,0.336
-0.007,0.342
-0.001,0.357
-0.011,0.371
-0.003,0.415
-0.008,0.437
-0.005,0.462
0.0,0.461
-0.013,0.46
0.0,0.46
0.0,0.458
0.071,0.458
0.099,0.458
0.116,0.458
0.178,0.458
0.194,0.458
0.195,0.459
0.199,0.488
0.199,0.517
0.199,0.52
0.199,0.524
0.197,0.527
0.195,0.518
0.195,0.512
0.192,0.509
0.192,0.503
0.192,0.499
0.193,0.5
0.193,0.501
0.194,0.5
0.194,0.5
0.194,0.503
0.193,0.475
0.192,0.449
0.191,0.416
0.191,0.407
0.191,0.4
0.193,0.379
0.194,0.364
0.197,0.346
0.205,0.334
0.205,0.303
0.205,0.293
0.206,0.27
0.225,0.261
0.247,0.225
0.335,0.227
0.392,0.231
0.417,0.239
0.42,0.245
0.42,0.25
0.422,0.281
0.421,0.361
0.419,0.394
0.419,0.394
0.418,0.394
0.415,0.394
0.41,0.396
0.406,0.395
0.405,0.409
0.405,0.439
0.4,0.45
0.364,0.473
0.348,0.482
0.344,0.484
0.325,0.488
0.308,0.492
0.269,0.493
0.281,0.499
0.298,0.512
0.298,0.542
0.339,0.564
0.353,0.583
0.356,0.586
0.383,0.591
0.39,0.606
0.404,0.619
0.445,0.62
0.488,0.621
0.53,0.62
0.569,0.619
0.578,0.618
0.581,0.617
0.597,0.619
0.611,0.622
0.62,0.649
0.625,0.67
0.629,0.721
0.627,0.733
0.624,0.732
0.614,0.727
0.606,0.726
0.605,0.728
0.581,0.726
0.582,0.724
0.585,0.723
0.589,0.72
0.591,0.713
0.591,0.713
0.589,0.687
0.539,0.663
0.516,0.607
0.477,0.582
0.432,0.546
0.418,0.535
0.403,0.508
0.387,0.47
0.36,0.435
0.343,0.42
0.306,0.377
0.291,0.346
0.268,0.23
0.258,0.208
0.26,0.173
0.263,0.16
0.263,0.145
0.265,0.129
0.259,0.116
0.256,0.109
0.248,0.1
0.229,0.092
0.229,0.09
0.22,0.083
0.221,0.078
0.235,0.073
0.244,0.079
0.264,0.084
0.379,0.086
0.464,0.09
0.5,0.098
0.51,0.194
0.518,0.283
0.529,0.335
0.559,0.365
0.578,0.366
0.603,0.366
0.614,0.367
0.632,0.368
0.64,0.371
0.655,0.379
0.659,0.428
0.663,0.44
0.665,0.449
0.67,0.49
0.668,0.527
0.666,0.535
0.664,0.542
0.664,0.593
0.666,0.613
0.667,0.629
0.668,0.652
0.67,0.67
0.672,0.673
0.678,0.682
0.684,0.687
0.721,0.716
0.731,0.719
0.737,0.729
0.758,0.741
0.76,0.752
0.76,0.747
0.758,0.745
0.76,0.745
0.768,0.744
0.771,0.744
0.787,0.744
0.82,0.744
0.829,0.743
0.83,0.739
0.831,0.731
0.823,0.731
0.815,0.731
0.813,0.729
0.807,0.705
0.794,0.649
0.792,0.633
0.775,0.595
0.764,0.571
0.76,0.569
0.734,0.569
0.696,0.569
0.678,0.567
0.646,0.572
0.633,0.573
0.599,0.575
0.574,0.578
0.575,0.578
0.576,0.578
0.572,0.58
0.563,0.582
0.565,0.586
0.563,0.586
0.543,0.587
0.546,0.587
0.552,0.588
0.559,0.588
0.571,0.588
0.573,0.588
0.575,0.588
0.576,0.588
0.576,0.598
0.577,0.62
0.577,0.622
0.578,0.624
0.591,0.623
0.597,0.624
0.613,0.625
0.616,0.632
0.617,0.656
0.625,0.672
0.638,0.683
0.645,0.685
0.662,0.683
0.666,0.683
0.67,0.683
0.669,0.683
0.669,0.684
0.669,0.685
0.67,0.686
0.664,0.686
0.669,0.685
0.669,0.685
0.668,0.679
0.668,0.675
0.666,0.675
0.664,0.674
0.664,0.674
0.661,0.674
0.66,0.674
0.653,0.674
0.651,0.674
0.652,0.674
0.652,0.674
0.653,0.674
0.652,0.674
0.652,0.673
0.652,0.667
0.652,0.666
0.649,0.666
0.649,0.666
0.648,0.666
0.628,0.666
0.614,0.665
0.592,0.661
0.585,0.656
0.569,0.648
0.542,0.648
0.528,0.642
0.52,0.635
0.504,0.62
0.498,0.605
0.509,0.584
0.517,0.581
0.53,0.577
0.53,0.569
0.529,0.567
0.533,0.568
0.544,0.565
0.574,0.559
0.588,0.554
0.602,0.545
0.617,0.539
0.62,0.539
0.621,0.542
0.623,0.542
0.621,0.541
0.62,0.535
0.617,0.533
0.602,0.501
0.602,0.485
0.602,0.484
0.584,0.49
0.556,0.49
0.539,0.491
0.537,0.491
0.532,0.491
0.528,0.491
0.514,0.492
0.493,0.495
0.461,0.496
0.457,0.497
0.449,0.497
0.46,0.498
0.467,0.501
0.477,0.512
0.544,0.514
0.588,0.59
0.641,0.614
0.7,0.638
0.715,0.636
0.738,0.636
0.756,0.636
0.773,0.643
0.777,0.657
0.775,0.679
0.77,0.698
0.759,0.699
0.758,0.7
0.758,0.702
0.738,0.705
0.731,0.704
0.703,0.706
0.705,0.706
0.708,0.705
0.707,0.7
0.706,0.698
0.706,0.693
0.706,0.69
0.706,0.683
0.705,0.683
0.698,0.683
0.658,0.683
0.642,0.683
0.642,0.682
0.635,0.676
0.629,0.651
0.616,0.616
0.606,0.599
0.593,0.601
0.586,0.597
0.579,0.591
0.542,0.593
0.511,0.582
0.49,0.58
0.473,0.572
0.437,0.572
0.425,0.561
0.414,0.556
0.408,0.552
0.41,0.554
0.417,0.564
0.432,0.569
0.445,0.576
0.465,0.576
0.484,0.616
0.485,0.631
0.484,0.642
0.486,0.644
0.486,0.642
0.486,0.638
0.485,0.638
0.483,0.636
0.481,0.631
0.477,0.625
0.476,0.617
0.47,0.618
0.465,0.617
0.465,0.601
0.434,0.588
0.418,0.582
0.41,0.556
0.406,0.554
0.406,0.554
0.405,0.561
0.397,0.565
0.394,0.568
0.378,0.574
0.338,0.575
0.328,0.575
0.331,0.576
0.338,0.576
0.347,0.576
0.348,0.576
0.351,0.576
0.366,0.578
0.402,0.592
0.409,0.6
0.421,0.608
0.447,0.608
0.498,0.607
0.529,0.608
0.576,0.607
0.618,0.606
0.627,0.603
0.632,0.604
0.634,0.602
0.655,0.599
0.655,0.599
0.657,0.599
0.657,0.601
0.655,0.604
0.651,0.65
0.648,0.717
0.643,0.744
0.637,0.747
0.635,0.764
0.635,0.771
0.635,0.775
0.635,0.778
0.638,0.786
0.638,0.786
0.643,0.787
0.644,0.794
0.647,0.797
0.654,0.796
0.672,0.796
0.702,0.796
0.733,0.796
0.737,0.796
0.74,0.796
0.739,0.796
0.74,0.796
0.739,0.796
0.739,0.796
0.738,0.794
0.738,0.795
0.737,0.794
0.734,0.795
0.733,0.794
0.733,0.794
0.734,0.794
0.733,0.792
0.734,0.792
0.734,0.791
0.734,0.792
0.734,0.792
0.733,0.794
0.734,0.795
0.733,0.796
0.734,0.796
0.732,0.798
0.733,0.8
0.734,0.815
0.733,0.828
0.73,0.838
0.723,0.842
0.722,0.843
0.701,0.842
0.681,0.839
0.653,0.837
0.636,0.833
0.616,0.829
0.564,0.827
0.494,0.822
0.471,0.821
0.477,0.822
0.476,0.822
0.464,0.796
0.45,0.758
0.419,0.723
0.389,0.725
0.372,0.726
0.358,0.727
0.349,0.721
0.351,0.67
0.371,0.639
0.384,0.619
0.415,0.626
0.437,0.642
0.439,0.643
0.44,0.691
0.441,0.707
0.442,0.709
0.442,0.717
0.443,0.746
0.462,0.77
0.493,0.781
0.527,0.789
0.533,0.793
0.575,0.796
0.611,0.797
0.612,0.798
0.608,0.798
0.601,0.797
0.594,0.796
0.594,0.796
0.595,0.795
0.586,0.794
0.584,0.794
0.582,0.795
0.582,0.797
0.582,0.8
0.584,0.805
0.585,0.803
0.585,0.801
0.585,0.801
0.586,0.8
0.587,0.8
0.587,0.796
0.588,0.796
0.588,0.786
0.588,0.783
0.588,0.783
0.589,0.783
0.589,0.773
0.589,0.758
0.589,0.75
0.595,0.749
0.601,0.731
0.601,0.726
0.604,0.73
0.606,0.729
0.608,0.722
0.612,0.708
0.612,0.697
0.614,0.698
0.614,0.702
0.614,0.712
0.614,0.719
0.615,0.733
0.615,0.741
0.616,0.743
0.617,0.747
0.617,0.75
0.617,0.747
0.619,0.748
0.621,0.747
0.621,0.746
0.619,0.734
0.618,0.729
0.617,0.729
0.616,0.623
0.615,0.603
0.609,0.593
0.607,0.582
0.604,0.577
0.597,0.582
0.597,0.582
0.567,0.582
0.553,0.582
0.529,0.582
0.523,0.582
0.507,0.58
0.507,0.582
0.503,0.584
0.495,0.588
0.489,0.593
0.476,0.601
0.467,0.601
0.452,0.602
0.446,0.602
0.424,0.602
0.411,0.625
0.415,0.645
0.413,0.681
0.42,0.71
0.431,0.711
0.437,0.71
0.439,0.708
0.439,0.706
0.44,0.695
0.441,0.693
0.441,0.692
0.441,0.666
0.442,0.627
0.441,0.589
0.441,0.578
0.441,0.566
0.442,0.546
0.441,0.522
0.437,0.492
0.42,0.471
0.379,0.463
0.355,0.447
0.35,0.428
0.356,0.422
0.36,0.409
0.362,0.379
0.362,0.366
0.361,0.357
0.358,0.338
0.356,0.332
0.351,0.335
0.345,0.336
0.337,0.336
0.335,0.336
0.328,0.325
0.323,0.319
0.32,0.312
0.319,0.312
0.327,0.315
0.321,0.3
0.324,0.288
0.325,0.28
0.323,0.275
0.326,0.267
0.327,0.262
0.327,0.265
0.327,0.263
0.327,0.253
0.327,0.248
0.328,0.249
0.328,0.244
0.328,0.246
0.329,0.248
0.33,0.249
0.33,0.25
0.33,0.25
0.331,0.251
0.33,0.253
0.334,0.255
0.325,0.257
0.308,0.259
0.309,0.271
0.302,0.27
0.285,0.271
0.283,0.272
0.285,0.281
0.283,0.281
0.281,0.281
0.281,0.281
0.281,0.281
0.288,0.281
0.289,0.281
0.298,0.293
0.3,0.306
0.305,0.33
0.312,0.342
0.32,0.343
0.321,0.343
0.324,0.343
0.33,0.343
0.344,0.34
0.389,0.34
0.407,0.338
0.426,0.338
0.429,0.336
0.449,0.334
0.483,0.332
0.485,0.329
0.487,0.326
0.489,0.325
0.487,0.327
0.489,0.326
0.489,0.325
0.49,0.326
0.49,0.326
0.489,0.326
0.488,0.313
0.487,0.305
0.486,0.304
0.486,0.3
0.486,0.298
0.486,0.293
0.487,0.289
0.487,0.291
0.49,0.293
0.491,0.295
0.49,0.295
0.49,0.295
0.488,0.295
0.486,0.274
0.484,0.266
0.482,0.255
0.481,0.247
0.479,0.245
0.474,0.234
0.464,0.228
0.461,0.218
0.461,0.22
0.46,0.212
0.46,0.209
0.447,0.21
0.413,0.222
0.405,0.232
0.392,0.293
0.403,0.452
0.415,0.57
0.518,0.602
0.661,0.679
0.718,0.696
0.731,0.709
0.734,0.75
0.736,0.752
0.75,0.751
0.758,0.751
0.763,0.75
0.76,0.75
0.758,0.749
0.757,0.747
0.755,0.746
0.753,0.745
0.753,0.745
0.753,0.741
0.753,0.742
0.753,0.74
0.75,0.739
0.747,0.738
0.746,0.739
0.744,0.739
0.744,0.738
0.743,0.738
0.74,0.736
0.74,0.736
0.741,0.736
0.741,0.736
0.741,0.736
0.74,0.736
0.737,0.736
0.735,0.736
0.734,0.736
0.721,0.736
0.711,0.735
0.71,0.727
0.71,0.696
0.71,0.681
0.703,0.682
0.693,0.681
0.699,0.68
0.691,0.681
0.686,0.679
0.657,0.678
0.627,0.676
0.631,0.668
0.634,0.668
0.634,0.671
0.634,0.668
0.633,0.663
0.634,0.661
0.636,0.663
0.635,0.663
0.634,0.664
0.634,0.664
0.634,0.665
0.635,0.665
0.64,0.666
0.642,0.666
0.654,0.667
0.656,0.667
0.659,0.667
0.661,0.667
0.66,0.667
0.661,0.666
0.661,0.659
0.661,0.606
0.661,0.601
0.662,0.597
0.661,0.593
0.661,0.596
0.661,0.595
0.661,0.595
0.661,0.591
0.663,0.586
0.666,0.579
0.668,0.582
0.67,0.582
0.673,0.586
