valence,arousal
0.033,0.449
0.073,0.452
0.019,0.458
0.281,0.464
0.31,0.466
0.319,0.465
0.321,0.465
0.32,0.465
0.321,0.465
0.323,0.466
0.316,0.472
0.349,0.513
0.368,0.537
0.413,0.589
0.426,0.613
0.487,0.619
0.51,0.629
0.529,0.651
0.564,0.676
0.588,0.696
0.612,0.703
0.613,0.703
0.612,0.701
0.612,0.698
0.61,0.696
0.608,0.696
0.601,0.694
0.6,0.694
0.602,0.696
0.606,0.695
0.631,0.696
0.68,0.699
0.704,0.7
0.729,0.707
0.73,0.708
0.731,0.713
0.732,0.714
0.736,0.715
0.762,0.716
0.79,0.716
0.794,0.715
0.794,0.707
0.789,0.688
0.772,0.689
0.77,0.642
0.696,0.632
0.603,0.629
0.576,0.629
0.503,0.619
0.477,0.597
0.403,0.584
0.385,0.56
0.308,0.547
0.27,0.526
0.251,0.512
0.242,0.511
0.176,0.484
0.223,0.46
0.209,0.443
0.198,0.433
0.205,0.414
0.212,0.4
0.218,0.402
0.219,0.424
0.219,0.429
0.22,0.471
0.221,0.526
0.222,0.527
0.219,0.521
0.213,0.513
0.173,0.502
0.167,0.501
0.169,0.49
0.152,0.45
0.149,0.42
0.143,0.387
0.158,0.368
0.158,0.357
0.161,0.346
0.165,0.352
0.166,0.349
0.167,0.349
0.174,0.35
0.184,0.353
0.189,0.353
0.191,0.354
0.191,0.353
0.192,0.353
0.193,0.349
0.192,0.343
0.193,0.332
0.193,0.328
0.195,0.316
0.195,0.303
0.195,0.301
0.195,0.3
0.196,0.304
0.195,0.304
0.195,0.305
0.195,0.319
0.194,0.33
0.188,0.354
0.187,0.389
0.188,0.43
0.191,0.434
0.194,0.432
0.195,0.434
0.196,0.432
0.196,0.43
0.196,0.426
0.197,0.417
0.197,0.416
0.196,0.416
0.197,0.415
0.197,0.415
0.197,0.416
0.197,0.416
0.196,0.406
0.197,0.402
0.197,0.402
0.197,0.405
0.197,0.412
0.197,0.412
0.197,0.413
0.197,0.413
0.197,0.413
0.196,0.421
0.197,0.434
0.196,0.469
0.197,0.48
0.197,0.479
0.197,0.469
0.197,0.444
0.197,0.446
0.197,0.445
0.197,0.44
0.197,0.409
0.199,0.406
0.199,0.385
0.2,0.376
0.2,0.349
0.199,0.343
0.199,0.338
0.199,0.322
0.199,0.307
0.199,0.301
0.199,0.293
0.2,0.281
0.195,0.269
0.188,0.259
0.188,0.243
0.189,0.233
0.19,0.228
0.19,0.224
0.19,0.225
0.19,0.227
0.189,0.228
0.188,0.228
0.189,0.229
0.188,0.231
0.191,0.235
0.193,0.239
0.196,0.253
0.196,0.259
0.206,0.259
0.208,0.26
0.231,0.26
0.24,0.26
0.244,0.261
0.243,0.261
0.241,0.261
0.235,0.261
0.225,0.261
0.224,0.262
0.225,0.261
0.216,0.261
0.189,0.262
0.165,0.261
0.161,0.262
0.155,0.262
0.158,0.259
0.161,0.244
0.161,0.231
0.166,0.216
0.163,0.218
0.165,0.208
0.159,0.204
0.156,0.199
0.171,0.197
0.178,0.196
0.188,0.197
0.19,0.196
0.191,0.195
0.191,0.195
0.192,0.195
0.193,0.196
0.193,0.197
0.193,0.2
0.193,0.203
0.194,0.205
0.194,0.206
0.194,0.209
0.194,0.212
0.195,0.212
0.195,0.214
0.195,0.213
0.195,0.213
0.195,0.212
0.195,0.213
0.195,0.213
0.23,0.212
0.227,0.212
0.249,0.209
0.256,0.21
0.255,0.21
0.258,0.21
0.257,0.209
0.256,0.208
0.256,0.209
0.255,0.208
0.252,0.209
0.246,0.21
0.246,0.21
0.246,0.21
0.246,0.211
0.246,0.212
0.246,0.211
0.246,0.212
0.245,0.212
0.245,0.212
0.246,0.212
0.246,0.213
0.226,0.213
0.17,0.213
0.171,0.212
0.176,0.212
0.187,0.212
0.194,0.212
0.195,0.213
0.196,0.213
0.196,0.212
0.199,0.214
0.203,0.215
0.204,0.219
0.205,0.22
0.205,0.221
0.207,0.224
0.208,0.228
0.208,0.231
0.208,0.231
0.208,0.231
0.209,0.231
0.21,0.231
0.209,0.231
0.208,0.232
0.208,0.232
0.21,0.233
0.21,0.233
0.215,0.232
0.216,0.233
0.215,0.232
0.215,0.232
0.215,0.233
0.216,0.233
0.216,0.232
0.216,0.233
0.217,0.233
0.221,0.233
0.221,0.234
0.222,0.233
0.223,0.234
0.223,0.235
0.223,0.235
0.224,0.235
0.225,0.235
0.225,0.235
0.225,0.235
0.224,0.235
0.225,0.235
0.224,0.234
0.225,0.235
0.224,0.235
0.225,0.235
0.225,0.234
0.225,0.234
0.225,0.235
0.225,0.235
0.225,0.235
0.225,0.241
0.225,0.261
0.225,0.266
0.227,0.28
0.227,0.28
0.227,0.28
0.227,0.281
0.227,0.28
0.227,0.276
0.227,0.274
0.227,0.268
0.227,0.255
0.228,0.255
0.229,0.255
0.235,0.255
0.242,0.255
0.246,0.255
0.247,0.253
0.243,0.251
0.242,0.25
0.244,0.246
0.244,0.242
0.244,0.232
0.244,0.208
0.244,0.19
0.244,0.186
0.244,0.186
0.243,0.188
0.243,0.193
0.245,0.205
0.259,0.213
0.265,0.214
0.265,0.246
0.266,0.259
0.266,0.276
0.267,0.284
0.265,0.298
0.261,0.308
0.262,0.31
0.262,0.312
0.262,0.31
0.263,0.304
0.263,0.293
0.262,0.287
0.264,0.285
0.264,0.285
0.262,0.285
0.257,0.269
0.256,0.257
0.257,0.231
0.257,0.221
0.257,0.214
0.257,0.21
0.257,0.208
0.256,0.198
0.257,0.191
0.257,0.191
0.257,0.195
0.257,0.194
0.257,0.196
0.257,0.195
0.256,0.197
0.257,0.197
0.257,0.197
0.237,0.197
0.207,0.197
0.204,0.197
0.183,0.197
0.176,0.198
0.161,0.199
0.173,0.201
0.167,0.202
0.143,0.202
0.171,0.202
0.177,0.2
0.18,0.199
0.184,0.199
0.186,0.197
0.19,0.197
0.191,0.197
0.19,0.197
0.191,0.19
0.191,0.178
0.192,0.177
0.191,0.173
0.191,0.164
0.192,0.166
0.194,0.17
0.197,0.183
0.199,0.195
0.207,0.196
0.21,0.197
0.211,0.198
0.211,0.197
0.212,0.199
0.212,0.199
0.214,0.2
0.214,0.2
0.215,0.2
0.215,0.2
0.215,0.2
0.229,0.199
0.233,0.2
0.244,0.2
0.246,0.2
0.248,0.2
0.247,0.201
0.247,0.2
0.242,0.201
0.241,0.201
0.236,0.201
0.231,0.201
0.231,0.201
0.231,0.201
0.231,0.201
0.224,0.201
0.207,0.201
0.194,0.201
0.188,0.201
0.165,0.199
0.173,0.199
0.176,0.195
0.176,0.194
0.181,0.193
0.18,0.194
0.186,0.194
0.184,0.195
0.187,0.196
0.188,0.197
0.191,0.199
0.193,0.199
0.193,0.199
0.194,0.199
0.197,0.208
0.199,0.209
