valence,arousal
0.069,0.019
0.073,0.019
0.08,0.019
0.083,0.018
0.09,0.019
0.092,0.018
0.09,0.018
0.089,0.018
0.089,0.018
0.089,0.018
0.09,0.017
0.091,0.017
0.097,0.017
0.098,0.018
0.1,0.018
0.101,0.017
0.1,0.018
0.1,0.017
0.099,0.018
0.099,0.018
0.099,0.018
0.098,0.017
0.099,0.024
0.099,0.041
0.099,0.06
0.099,0.062
0.1,0.064
0.101,0.064
0.101,0.066
0.105,0.067
0.105,0.082
0.111,0.103
0.118,0.118
0.118,0.133
0.128,0.131
0.135,0.129
0.135,0.122
0.135,0.118
0.137,0.104
0.135,0.1
0.135,0.1
0.133,0.1
0.131,0.099
0.131,0.099
0.131,0.1
0.13,0.099
0.129,0.099
0.128,0.099
0.128,0.099
0.126,0.099
0.122,0.099
0.12,0.099
0.118,0.099
0.111,0.099
0.104,0.099
0.102,0.099
0.101,0.099
0.101,0.099
0.101,0.099
0.101,0.099
0.101,0.099
0.1,0.099
0.101,0.098
0.1,0.098
0.1,0.098
0.1,0.098
0.1,0.098
0.1,0.098
0.101,0.098
0.1,0.099
0.101,0.099
0.1,0.099
0.1,0.099
0.1,0.098
0.101,0.098
0.1,0.099
0.1,0.099
0.1,0.099
0.1,0.098
0.1,0.098
0.1,0.096
0.1,0.091
0.1,0.089
0.1,0.085
0.1,0.084
0.101,0.079
0.1,0.075
0.1,0.075
0.1,0.071
0.1,0.069
0.1,0.069
0.1,0.068
0.1,0.068
0.1,0.066
0.1,0.066
0.1,0.066
0.1,0.067
0.101,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.099,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.101,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.067
0.1,0.066
0.1,0.066
0.1,0.067
0.1,0.067
0.1,0.066
0.099,0.067
0.1,0.066
0.1,0.066
0.1,0.067
0.1,0.067
0.1,0.066
0.1,0.067
0.1,0.067
0.1,0.066
0.1,0.067
0.1,0.067
0.1,0.067
0.099,0.066
0.1,0.066
0.1,0.066
0.1,0.066
0.1,0.066
0.1,0.067
0.099,0.066
0.1,0.067
0.1,0.067
0.099,0.067
0.1,0.067
0.1,0.067
0.099,0.067
0.1,0.066
0.099,0.066
0.1,0.066
0.099,0.066
0.1,0.066
0.1,0.066
0.1,0.066
0.1,0.066
0.099,0.066
0.1,0.066
0.1,0.064
0.099,0.064
0.1,0.064
0.1,0.062
0.1,0.061
0.1,0.061
0.1,0.061
0.1,0.058
0.1,0.056
0.099,0.058
0.1,0.055
0.099,0.058
0.1,0.057
0.1,0.057
0.1,0.053
0.1,0.056
0.1,0.053
0.1,0.054
0.1,0.053
0.1,0.052
0.1,0.052
0.099,0.05
0.1,0.052
0.1,0.051
0.101,0.049
0.103,0.052
0.107,0.056
0.131,0.072
0.144,0.073
0.155,0.119
0.158,0.169
0.162,0.178
0.168,0.178
0.167,0.178
0.17,0.173
0.171,0.167
0.175,0.165
0.174,0.149
0.176,0.143
0.176,0.143
0.176,0.143
0.174,0.143
0.172,0.143
0.171,0.143
0.17,0.143
0.167,0.143
0.165,0.143
0.165,0.143
0.16,0.132
0.154,0.127
0.144,0.126
0.141,0.126
0.14,0.13
0.14,0.13
0.139,0.135
0.139,0.137
0.139,0.139
0.139,0.139
0.139,0.139
0.14,0.139
0.139,0.139
0.14,0.138
0.14,0.139
0.14,0.139
0.14,0.139
0.14,0.139
0.139,0.139
0.139,0.139
0.14,0.139
0.14,0.138
0.14,0.139
0.143,0.139
0.15,0.139
0.151,0.139
0.15,0.139
0.149,0.138
0.149,0.139
0.15,0.139
0.15,0.139
0.153,0.139
0.16,0.139
0.166,0.138
0.189,0.139
0.19,0.139
0.193,0.139
0.195,0.139
0.196,0.139
0.197,0.139
0.2,0.139
0.209,0.139
0.21,0.139
0.209,0.139
0.211,0.139
0.208,0.139
0.205,0.138
0.2,0.139
0.197,0.139
0.193,0.139
0.192,0.138
0.192,0.139
0.191,0.138
0.19,0.139
0.185,0.139
0.184,0.139
