valence,arousal
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.468
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
-0.048,0.472
-0.076,0.423
-0.076,0.401
-0.076,0.401
-0.076,0.369
-0.091,0.346
-0.091,0.33
-0.091,0.33
-0.091,0.29
-0.091,0.263
-0.091,0.198
-0.091,0.164
-0.095,0.16
-0.107,0.16
-0.123,0.148
-0.123,0.148
-0.135,0.148
-0.135,0.148
-0.155,0.148
-0.155,0.125
-0.171,0.125
-0.186,0.109
-0.194,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.214,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.234,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.25,0.109
-0.218,0.109
-0.218,0.109
-0.218,0.109
-0.218,0.109
-0.218,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.202,0.109
-0.186,0.109
-0.186,0.109
-0.186,0.109
-0.171,0.109
-0.171,0.109
-0.171,0.109
-0.155,0.109
-0.155,0.109
-0.155,0.109
-0.155,0.109
-0.155,0.109
-0.151,0.152
-0.139,0.18
-0.123,0.18
-0.107,0.18
-0.107,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.192
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.091,0.18
-0.06,0.186
-0.004,0.18
0.0,0.18
0.0,0.215
0.0,0.29
0.0,0.29
0.0,0.346
0.0,0.401
0.0,0.417
0.0,0.468
0.0,0.468
0.0,0.472
0.022,0.472
0.038,0.472
0.038,0.472
0.054,0.472
0.054,0.472
0.054,0.495
0.093,0.495
0.109,0.495
0.125,0.527
0.125,0.567
0.125,0.582
0.125,0.622
0.125,0.622
0.125,0.638
0.125,0.638
0.125,0.661
0.125,0.677
0.125,0.677
0.125,0.677
0.125,0.677
0.125,0.677
0.125,0.638
0.125,0.567
0.125,0.545
0.125,0.523
0.125,0.511
0.125,0.511
0.125,0.511
0.125,0.511
0.125,0.511
0.125,0.511
0.125,0.511
0.125,0.511
0.125,0.582
0.125,0.606
0.125,0.606
0.125,0.638
0.164,0.661
0.164,0.661
0.18,0.661
0.18,0.661
0.204,0.677
0.219,0.693
0.219,0.693
0.219,0.693
0.219,0.709
0.219,0.74
0.219,0.764
0.219,0.787
0.219,0.803
0.219,0.803
0.219,0.803
0.219,0.803
0.219,0.803
0.219,0.803
0.148,0.803
0.125,0.709
0.125,0.665
0.125,0.661
0.125,0.638
0.125,0.622
0.125,0.622
0.125,0.622
0.125,0.622
0.109,0.622
0.109,0.622
0.109,0.622
0.109,0.606
0.109,0.6
0.109,0.582
0.109,0.567
0.109,0.555
0.109,0.551
0.109,0.527
0.109,0.527
0.109,0.527
0.109,0.523
0.109,0.511
0.077,0.511
0.054,0.507
0.054,0.495
0.038,0.495
0.038,0.495
0.038,0.495
0.038,0.495
0.038,0.495
0.038,0.495
0.038,0.472
0.038,0.456
0.022,0.456
0.022,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.0,0.44
0.038,0.44
0.038,0.44
0.054,0.472
0.054,0.478
0.054,0.472
0.054,0.472
0.054,0.472
0.054,0.472
0.0,0.472
0.0,0.472
0.0,0.472
0.0,0.472
-0.076,0.456
-0.087,0.456
-0.091,0.456
-0.091,0.452
-0.139,0.44
-0.139,0.44
-0.155,0.434
-0.171,0.385
-0.186,0.346
-0.186,0.33
-0.186,0.314
-0.202,0.279
-0.202,0.235
-0.202,0.231
-0.202,0.219
-0.202,0.204
-0.202,0.204
-0.202,0.18
-0.234,0.18
-0.234,0.18
-0.25,0.18
-0.25,0.18
-0.25,0.18
-0.25,0.164
-0.262,0.164
-0.25,0.164
-0.258,0.164
-0.266,0.164
-0.266,0.204
-0.266,0.204
-0.285,0.302
-0.297,0.33
-0.297,0.346
-0.313,0.346
-0.313,0.346
-0.329,0.346
-0.345,0.357
-0.345,0.351
-0.345,0.346
-0.345,0.346
-0.345,0.346
-0.345,0.33
-0.345,0.326
-0.345,0.308
-0.353,0.302
-0.376,0.29
-0.376,0.29
-0.38,0.296
-0.392,0.29
-0.392,0.308
-0.392,0.296
-0.392,0.314
-0.392,0.314
