valence,arousal
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,0.96
-1.0,0.818
-0.685,0.737
-0.196,0.506
0.0,0.437
0.086,0.398
0.441,0.354
1.0,0.351
1.0,0.351
1.0,0.332
1.0,0.334
1.0,0.349
1.0,0.351
1.0,0.352
1.0,0.353
1.0,0.353
1.0,0.369
1.0,0.486
1.0,0.504
1.0,0.52
1.0,0.52
0.784,0.516
0.587,0.503
0.514,0.494
0.427,0.492
0.396,0.492
0.231,0.491
0.12,0.491
0.102,0.491
0.108,0.447
0.119,0.432
0.12,0.419
0.12,0.407
0.121,0.405
0.121,0.405
0.122,0.389
0.122,0.381
0.116,0.378
0.122,0.37
0.122,0.351
0.122,0.331
0.135,0.284
0.159,0.272
0.17,0.264
0.174,0.25
0.186,0.248
0.197,0.25
0.199,0.257
0.202,0.264
0.203,0.266
0.203,0.267
0.203,0.268
0.201,0.278
0.201,0.3
0.201,0.313
0.199,0.319
0.199,0.332
0.201,0.343
0.225,0.355
0.235,0.361
0.235,0.362
0.234,0.364
0.231,0.364
0.228,0.364
0.222,0.359
0.22,0.357
0.216,0.357
0.216,0.357
0.215,0.356
0.209,0.348
0.206,0.342
0.206,0.343
0.206,0.342
0.206,0.342
0.205,0.343
0.205,0.343
0.205,0.342
0.197,0.343
0.191,0.343
0.179,0.381
0.18,0.429
0.173,0.436
0.17,0.447
0.167,0.448
0.156,0.45
0.148,0.459
0.131,0.478
0.128,0.479
0.129,0.478
0.118,0.479
0.115,0.478
0.117,0.476
0.12,0.47
0.122,0.469
0.128,0.468
0.133,0.468
0.136,0.468
0.137,0.475
0.137,0.477
0.138,0.481
0.138,0.485
0.146,0.499
0.175,0.499
0.174,0.482
0.176,0.472
0.176,0.427
0.175,0.411
0.175,0.366
0.173,0.356
0.171,0.351
0.171,0.353
0.171,0.351
0.171,0.354
0.169,0.356
0.165,0.357
0.161,0.358
0.16,0.36
0.159,0.36
0.16,0.359
0.16,0.357
0.16,0.354
0.159,0.34
0.159,0.331
0.159,0.3
0.159,0.28
0.159,0.268
0.159,0.259
0.159,0.248
0.158,0.246
0.159,0.246
0.159,0.246
0.159,0.243
0.159,0.244
0.159,0.245
0.159,0.248
0.158,0.248
0.159,0.248
0.159,0.248
0.158,0.248
0.159,0.248
0.159,0.25
0.159,0.251
0.159,0.251
0.159,0.251
0.158,0.251
0.158,0.251
0.158,0.251
0.158,0.25
0.158,0.251
0.158,0.251
0.159,0.251
0.159,0.251
0.158,0.252
0.159,0.252
0.158,0.251
0.159,0.252
0.158,0.251
0.163,0.251
0.197,0.252
0.21,0.251
0.217,0.251
0.212,0.251
0.202,0.252
0.195,0.251
0.194,0.248
0.194,0.224
0.194,0.206
0.194,0.199
0.194,0.183
0.194,0.178
0.194,0.178
0.194,0.181
0.194,0.182
0.194,0.182
0.193,0.182
0.194,0.182
0.194,0.183
0.194,0.183
0.194,0.183
0.194,0.184
0.194,0.184
0.194,0.188
0.194,0.185
