valence,arousal
0.0,0.333
0.0,0.333
0.0,0.358
0.0,0.358
0.0,0.358
0.0,0.358
0.0,0.351
0.0,0.346
0.0,0.346
0.0,0.356
0.0,0.356
0.0,0.356
0.0,0.367
0.0,0.351
0.0,0.351
0.0,0.348
0.0,0.348
0.0,0.348
0.0,0.353
0.0,0.351
0.0,0.367
0.0,0.351
0.0,0.356
0.0,0.342
0.038,0.359
0.043,0.334
0.066,0.358
0.084,0.354
0.083,0.367
0.083,0.351
0.088,0.351
0.099,0.35
0.125,0.36
0.168,0.361
0.249,0.342
0.326,0.361
0.349,0.361
0.342,0.358
0.342,0.346
0.342,0.354
0.359,0.347
0.329,0.338
0.326,0.348
0.32,0.371
0.31,0.371
0.29,0.358
0.271,0.367
0.246,0.374
0.237,0.382
0.212,0.38
0.194,0.35
0.194,0.332
0.186,0.298
0.177,0.309
0.205,0.308
0.182,0.308
0.176,0.298
0.189,0.318
0.197,0.331
0.208,0.307
0.208,0.325
0.208,0.354
0.208,0.374
0.191,0.363
0.208,0.363
0.208,0.352
0.194,0.352
0.194,0.352
0.182,0.352
0.182,0.352
0.199,0.346
0.199,0.358
0.185,0.358
0.185,0.362
0.185,0.334
0.185,0.326
0.185,0.34
0.185,0.34
0.185,0.315
0.185,0.289
0.185,0.289
0.185,0.28
0.185,0.28
0.185,0.28
0.185,0.28
0.185,0.28
0.174,0.28
0.174,0.271
0.174,0.288
0.174,0.288
0.174,0.271
0.168,0.287
0.18,0.271
0.18,0.288
0.18,0.288
0.165,0.288
0.19,0.288
0.199,0.288
0.182,0.288
0.206,0.288
0.211,0.288
0.226,0.288
0.226,0.262
0.209,0.262
0.209,0.257
0.209,0.238
0.209,0.215
0.194,0.174
0.194,0.174
0.194,0.174
0.21,0.174
0.236,0.167
0.249,0.167
0.256,0.157
0.297,0.186
0.297,0.197
0.297,0.217
0.313,0.226
0.313,0.226
0.313,0.209
0.326,0.226
0.443,0.209
0.575,0.226
0.617,0.226
0.627,0.275
0.627,0.589
0.627,0.609
0.643,0.653
0.647,0.743
0.647,0.743
0.67,0.767
0.654,0.792
0.675,0.831
0.671,0.831
0.671,0.844
0.671,0.842
0.671,0.842
0.671,0.842
0.687,0.832
0.672,0.813
0.672,0.802
0.685,0.761
0.671,0.776
0.671,0.752
0.678,0.752
0.611,0.752
0.625,0.767
0.632,0.757
0.609,0.743
0.609,0.72
0.601,0.671
0.615,0.653
0.603,0.653
0.603,0.653
0.603,0.653
0.592,0.653
0.589,0.653
0.538,0.626
0.554,0.565
0.538,0.562
0.538,0.549
0.538,0.549
0.538,0.549
0.538,0.549
0.538,0.543
0.538,0.497
0.538,0.472
0.529,0.463
0.494,0.443
0.392,0.443
0.354,0.432
0.356,0.432
0.342,0.432
0.359,0.432
0.359,0.432
0.344,0.432
0.344,0.432
0.338,0.423
0.338,0.423
0.326,0.423
0.316,0.423
0.316,0.423
0.316,0.423
0.246,0.415
0.261,0.415
0.246,0.38
0.246,0.36
0.246,0.36
0.246,0.36
0.246,0.36
0.26,0.331
0.246,0.287
0.227,0.265
0.202,0.228
0.195,0.202
0.195,0.182
0.186,0.182
0.126,0.174
0.114,0.174
0.105,0.174
0.095,0.174
0.095,0.186
0.095,0.186
0.095,0.186
0.099,0.186
0.099,0.186
0.085,0.197
0.101,0.197
0.086,0.197
0.086,0.185
0.086,0.185
0.086,0.174
0.086,0.174
0.086,0.188
0.086,0.194
0.086,0.197
0.086,0.204
0.086,0.204
0.099,0.222
0.099,0.202
0.099,0.198
0.088,0.166
0.08,0.123
0.08,0.113
0.067,0.113
0.083,0.113
0.083,0.103
0.08,0.103
0.084,0.103
0.084,0.103
0.084,0.103
0.084,0.103
0.084,0.103
0.076,0.103
0.076,0.103
0.076,0.094
0.076,0.11
0.076,0.094
0.076,0.11
0.076,0.094
0.076,0.094
0.076,0.094
0.076,0.094
0.076,0.094
0.076,0.094
0.076,0.11
0.076,0.094
0.076,0.11
0.076,0.094
0.076,0.11
0.067,0.11
0.068,0.094
0.068,0.094
0.068,0.094
0.068,0.094
0.068,0.109
0.068,0.094
0.068,0.094
0.068,0.094
0.068,0.094
0.068,0.11
0.068,0.11
0.068,0.094
0.068,0.094
0.068,0.094
0.068,0.094
0.068,0.1
0.068,0.1
0.068,0.1
0.068,0.106
0.068,0.106
0.068,0.094
0.068,0.103
0.068,0.103
0.068,0.094
0.068,0.108
0.068,0.094
0.068,0.109
0.068,0.109
0.068,0.096
0.068,0.096
0.068,0.096
0.068,0.096
0.068,0.096
0.079,0.101
0.088,0.101
0.099,0.101
0.085,0.099
0.085,0.099
0.085,0.099
0.101,0.087
0.101,0.089
0.101,0.089
0.101,0.089
0.101,0.089
0.101,0.099
0.109,0.088
0.109,0.088
0.109,0.088
0.109,0.093
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.069
0.109,0.084
0.109,0.084
0.109,0.068
0.109,0.068
0.121,0.081
0.134,0.081
0.146,0.093
0.146,0.099
0.146,0.099
0.16,0.11
0.191,0.11
0.208,0.11
0.208,0.11
0.208,0.119
0.208,0.128
0.214,0.128
0.214,0.128
0.214,0.128
0.226,0.136
0.226,0.136
0.22,0.199
0.22,0.165
0.211,0.165
0.211,0.165
0.202,0.167
0.21,0.181
0.21,0.181
0.237,0.195
0.247,0.174
0.257,0.184
0.257,0.209
0.27,0.216
0.27,0.216
0.27,0.215
0.279,0.2
0.279,0.2
0.279,0.2
0.279,0.2
0.28,0.2
0.321,0.216
0.329,0.231
0.349,0.26
0.349,0.268
0.349,0.268
0.349,0.268
0.358,0.268
0.358,0.291
0.358,0.316
0.358,0.316
0.358,0.332
0.358,0.332
0.358,0.332
0.366,0.332
0.374,0.332
0.383,0.332
0.391,0.332
0.478,0.332
0.508,0.332
0.508,0.332
0.519,0.332
0.519,0.332
0.519,0.34
0.519,0.386
0.528,0.403
0.578,0.403
0.599,0.403
0.601,0.403
0.601,0.403
0.601,0.403
0.616,0.403
0.616,0.403
0.601,0.403
0.616,0.403
0.616,0.403
0.615,0.398
0.603,0.399
0.604,0.409
0.6,0.417
0.601,0.506
0.6,0.578
0.601,0.578
0.616,0.596
0.596,0.616
0.583,0.615
0.578,0.615
0.559,0.615
0.549,0.625
0.549,0.625
0.525,0.626
0.494,0.643
0.51,0.64
0.515,0.635
0.54,0.65
0.595,0.646
0.631,0.661
0.65,0.661
0.664,0.661
0.693,0.659
0.698,0.66
0.698,0.659
0.698,0.635
0.728,0.635
0.718,0.635
0.715,0.629
0.715,0.629
0.732,0.64
0.715,0.64
0.718,0.64
0.712,0.64
0.72,0.64
0.718,0.642
