valence,arousal
0.183,0.661
0.183,0.673
0.387,0.676
0.393,0.676
0.372,0.677
0.356,0.677
0.358,0.676
0.362,0.668
0.368,0.666
0.447,0.666
0.512,0.663
0.582,0.655
0.589,0.655
0.591,0.655
0.59,0.655
0.585,0.655
0.584,0.657
0.584,0.657
0.585,0.657
0.585,0.657
0.588,0.656
0.588,0.657
0.591,0.659
0.598,0.659
0.61,0.676
0.644,0.694
0.647,0.747
0.649,0.773
0.65,0.781
0.651,0.781
0.663,0.782
0.678,0.786
0.679,0.785
0.678,0.784
0.676,0.783
0.676,0.784
0.676,0.785
0.679,0.792
0.681,0.81
0.697,0.858
0.712,0.888
0.713,0.92
0.713,0.922
0.713,0.922
0.712,0.918
0.713,0.917
0.716,0.917
0.713,0.916
0.709,0.912
0.706,0.909
0.702,0.905
0.7,0.895
0.699,0.889
0.698,0.869
0.698,0.86
0.697,0.835
0.7,0.811
0.702,0.801
0.704,0.785
0.702,0.737
0.688,0.738
0.618,0.744
0.413,0.747
0.351,0.753
0.35,0.759
0.36,0.845
0.369,0.895
0.454,0.946
0.629,0.954
0.729,0.995
0.768,0.999
0.795,1.0
0.885,1.0
0.91,1.0
0.944,1.0
0.955,1.0
0.956,1.0
0.955,1.0
0.952,1.0
0.948,0.997
0.94,0.997
0.934,0.992
0.934,0.992
0.935,0.991
0.936,0.992
0.946,0.991
0.959,0.991
0.962,0.991
0.961,0.991
0.953,0.991
0.938,0.987
0.923,0.98
0.86,0.946
0.814,0.917
0.761,0.876
0.71,0.811
0.662,0.78
0.599,0.762
0.554,0.76
0.531,0.756
0.515,0.757
0.465,0.749
0.453,0.74
0.44,0.725
0.383,0.678
0.361,0.645
0.323,0.58
0.273,0.563
0.246,0.507
0.223,0.434
0.211,0.376
0.2,0.355
0.17,0.352
0.167,0.336
0.157,0.323
0.145,0.326
0.141,0.323
0.137,0.321
0.129,0.316
0.126,0.309
0.118,0.308
0.115,0.31
0.112,0.306
0.103,0.306
0.099,0.299
0.094,0.283
0.09,0.262
0.084,0.252
0.084,0.228
0.084,0.225
0.085,0.222
0.085,0.214
0.085,0.217
0.084,0.216
0.086,0.213
0.089,0.212
0.098,0.212
0.107,0.21
0.107,0.207
0.107,0.207
0.108,0.199
0.108,0.191
0.109,0.183
0.109,0.181
0.109,0.172
0.108,0.165
0.109,0.145
0.109,0.13
0.109,0.136
0.108,0.136
0.107,0.137
0.105,0.136
0.102,0.138
0.101,0.139
0.1,0.138
0.1,0.142
0.099,0.143
0.099,0.143
0.098,0.143
0.098,0.145
0.097,0.143
0.096,0.146
0.095,0.146
0.095,0.146
0.095,0.146
0.095,0.147
0.095,0.146
0.096,0.143
0.096,0.143
0.095,0.144
0.096,0.139
0.095,0.14
0.096,0.141
0.096,0.14
0.095,0.139
0.096,0.134
0.096,0.131
0.096,0.129
0.095,0.131
0.095,0.152
0.095,0.159
0.095,0.175
0.098,0.287
0.103,0.368
0.111,0.37
0.159,0.369
0.181,0.368
0.183,0.368
0.182,0.366
0.173,0.359
0.164,0.344
0.161,0.345
0.156,0.345
0.156,0.345
0.156,0.345
0.145,0.345
0.145,0.345
0.142,0.345
0.14,0.345
0.138,0.345
0.136,0.344
0.136,0.345
0.136,0.345
0.135,0.346
0.132,0.368
0.126,0.374
0.124,0.393
0.124,0.394
0.123,0.395
0.124,0.398
0.123,0.41
0.123,0.418
0.124,0.435
0.123,0.438
0.121,0.437
0.118,0.434
0.101,0.426
0.1,0.414
0.099,0.413
0.102,0.413
0.101,0.401
0.104,0.358
0.105,0.325
0.11,0.304
0.111,0.275
0.111,0.266
