valence,arousal
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.022,0.0
0.03,0.0
0.062,0.0
0.123,0.0
0.204,0.0
0.219,0.03
0.219,0.03
0.219,0.036
0.219,0.085
0.219,0.156
0.219,0.211
0.219,0.251
0.231,0.251
0.219,0.251
0.219,0.251
0.219,0.251
0.219,0.267
0.219,0.267
0.243,0.267
0.255,0.267
0.259,0.267
0.271,0.267
0.265,0.267
0.259,0.267
0.265,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.277,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.271,0.267
0.271,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.259,0.267
0.243,0.267
0.243,0.267
0.219,0.267
0.219,0.267
0.204,0.267
0.198,0.267
0.168,0.267
0.14,0.267
0.14,0.267
0.14,0.267
0.14,0.267
0.14,0.267
0.14,0.267
0.14,0.267
0.14,0.267
0.204,0.267
0.259,0.267
0.294,0.282
0.304,0.326
0.298,0.353
0.298,0.353
0.298,0.353
0.298,0.353
0.298,0.353
0.298,0.353
0.31,0.353
0.298,0.353
0.298,0.353
0.298,0.353
0.298,0.353
0.298,0.282
0.298,0.251
0.298,0.196
0.298,0.196
0.298,0.156
0.298,0.168
0.298,0.14
0.298,0.101
0.298,0.101
0.255,0.101
0.219,0.101
0.204,0.101
0.204,0.101
0.204,0.101
0.204,0.101
0.204,0.156
0.18,0.18
0.18,0.211
0.164,0.211
0.14,0.211
0.14,0.211
0.123,0.211
0.117,0.211
0.117,0.211
0.135,0.211
0.117,0.211
0.117,0.211
0.117,0.211
0.129,0.211
0.14,0.211
0.18,0.211
0.204,0.211
0.219,0.211
0.231,0.211
0.219,0.211
0.219,0.211
0.225,0.211
0.243,0.211
0.259,0.211
0.259,0.18
0.259,0.18
0.259,0.18
0.271,0.18
0.286,0.18
0.298,0.211
0.298,0.282
0.322,0.342
0.332,0.353
0.361,0.353
0.361,0.353
0.361,0.359
0.361,0.377
0.361,0.371
0.361,0.377
0.361,0.377
0.361,0.377
0.361,0.306
0.361,0.282
