valence,arousal
0.594,0.588
0.599,0.588
0.61,0.588
0.619,0.59
0.627,0.602
0.633,0.607
0.631,0.615
0.64,0.62
0.646,0.621
0.659,0.622
0.676,0.623
0.697,0.626
0.741,0.631
0.757,0.655
0.769,0.694
0.768,0.716
0.766,0.743
0.764,0.745
0.763,0.745
0.763,0.745
0.764,0.747
0.768,0.748
0.78,0.76
0.819,0.768
0.837,0.771
0.878,0.773
0.882,0.775
0.871,0.778
0.869,0.781
0.862,0.785
0.861,0.784
0.86,0.786
0.86,0.806
0.86,0.819
0.861,0.835
0.861,0.838
0.861,0.835
0.861,0.836
0.861,0.835
0.862,0.835
0.862,0.835
0.861,0.834
0.861,0.835
0.86,0.835
0.861,0.835
0.856,0.831
0.854,0.817
0.854,0.813
0.855,0.813
0.838,0.811
0.779,0.813
0.713,0.813
0.67,0.812
0.672,0.687
0.696,0.683
0.749,0.703
0.942,0.761
1.0,0.864
1.0,1.0
1.0,1.0
1.0,1.0
0.893,1.0
0.837,1.0
0.763,1.0
0.7,1.0
0.687,1.0
0.63,1.0
0.573,1.0
0.529,1.0
0.524,1.0
0.529,1.0
0.537,1.0
0.544,1.0
0.544,1.0
0.62,0.961
0.693,0.949
0.739,0.946
0.743,0.948
0.743,0.955
0.73,0.957
0.726,0.957
0.726,0.941
0.725,0.905
0.724,0.893
0.719,0.892
0.719,0.89
0.719,0.886
0.719,0.884
0.719,0.884
0.719,0.88
0.719,0.88
0.719,0.882
0.721,0.883
0.741,0.882
0.845,0.877
0.867,0.865
0.871,0.822
0.874,0.807
0.873,0.809
0.873,0.818
0.871,0.821
0.868,0.831
0.86,0.835
0.857,0.839
0.852,0.845
0.851,0.858
0.85,0.885
0.85,0.897
0.85,0.911
0.85,0.948
0.852,0.963
0.855,1.0
0.858,1.0
0.86,1.0
0.86,1.0
0.859,1.0
0.857,1.0
0.854,1.0
0.852,1.0
0.851,1.0
0.851,1.0
0.851,0.984
0.851,0.954
0.852,0.917
0.85,0.889
0.851,0.884
0.831,0.868
0.82,0.841
0.818,0.815
0.817,0.804
0.818,0.783
0.816,0.782
0.811,0.782
0.801,0.788
0.779,0.799
0.747,0.803
0.747,0.808
0.751,0.82
0.766,0.865
0.773,0.896
0.82,0.907
0.874,0.91
0.875,0.91
0.871,0.907
0.853,0.886
0.85,0.886
0.814,0.859
0.764,0.791
0.709,0.751
0.677,0.735
0.648,0.709
0.642,0.706
0.631,0.668
0.613,0.654
0.58,0.643
0.552,0.621
0.499,0.595
0.48,0.562
0.47,0.543
0.49,0.545
0.499,0.56
0.652,0.568
0.726,0.633
0.745,0.657
0.743,0.67
0.743,0.674
0.735,0.674
0.725,0.676
0.725,0.677
0.725,0.677
0.726,0.679
0.726,0.684
0.726,0.684
0.725,0.685
0.726,0.685
0.725,0.685
0.723,0.682
0.71,0.678
0.708,0.674
0.707,0.674
0.708,0.674
0.711,0.677
0.717,0.681
0.721,0.738
0.723,0.818
0.723,0.83
0.725,0.839
0.745,0.849
0.772,0.859
0.773,0.863
0.773,0.872
0.773,0.917
0.767,0.944
0.763,0.973
0.755,0.978
0.75,0.975
0.747,0.97
0.748,0.968
0.746,0.968
0.745,0.969
0.749,0.982
0.75,1.0
0.75,1.0
0.75,1.0
0.751,1.0
0.75,0.999
0.75,0.999
0.751,0.953
0.75,0.937
0.75,0.927
0.756,0.916
0.786,0.901
0.798,0.895
0.83,0.89
0.837,0.892
0.839,0.89
0.843,0.89
0.847,0.871
0.858,0.835
0.87,0.817
0.877,0.817
0.877,0.818
0.877,0.826
0.875,0.833
0.867,0.834
0.858,0.835
0.858,0.835
0.856,0.831
0.847,0.824
0.786,0.823
0.755,0.827
0.743,0.835
0.736,0.839
0.71,0.847
0.654,0.86
0.558,0.86
0.402,0.86
0.306,0.861
0.153,0.762
0.111,0.711
0.114,0.697
0.112,0.676
0.07,0.663
0.034,0.661
0.022,0.667
0.022,0.668
0.021,0.668
0.022,0.669
0.032,0.67
0.041,0.668
0.042,0.642
0.205,0.608
0.223,0.561
0.236,0.542
0.238,0.504
0.235,0.497
0.235,0.494
0.234,0.479
0.232,0.474
0.231,0.474
0.23,0.477
0.231,0.479
0.23,0.478
0.228,0.484
0.22,0.494
0.206,0.506
0.205,0.519
0.205,0.529
0.205,0.55
0.205,0.554
0.205,0.549
0.205,0.548
0.205,0.546
0.205,0.535
0.205,0.535
0.205,0.534
0.205,0.534
0.205,0.529
0.205,0.518
0.205,0.517
0.205,0.516
0.203,0.516
0.197,0.516
0.188,0.516
0.167,0.516
0.166,0.515
0.155,0.513
0.147,0.501
0.144,0.492
0.143,0.466
0.129,0.456
0.125,0.443
0.12,0.442
0.125,0.44
0.143,0.445
0.151,0.448
0.151,0.449
0.152,0.449
0.152,0.449
0.152,0.449
0.154,0.449
0.156,0.449
0.173,0.45
0.19,0.448
0.201,0.449
0.202,0.444
0.204,0.446
0.205,0.445
0.205,0.448
0.207,0.447
0.212,0.448
0.21,0.447
0.208,0.447
0.215,0.449
0.213,0.449
0.206,0.45
0.179,0.45
0.178,0.45
0.176,0.45
0.128,0.449
0.092,0.449
0.03,0.459
0.015,0.472
0.017,0.474
0.017,0.479
0.017,0.496
0.019,0.499
