valence,arousal
0.022,0.021
0.033,0.022
0.042,0.06
0.066,0.118
0.092,0.147
0.123,0.16
0.129,0.171
0.143,0.173
0.151,0.176
0.156,0.175
0.166,0.179
0.171,0.194
0.184,0.201
0.191,0.22
0.193,0.24
0.198,0.246
0.199,0.245
0.201,0.246
0.201,0.25
0.201,0.253
0.201,0.251
0.202,0.25
0.201,0.249
0.203,0.249
0.203,0.247
0.205,0.244
0.205,0.244
0.205,0.242
0.208,0.242
0.208,0.238
0.211,0.237
0.213,0.237
0.212,0.236
0.213,0.236
0.215,0.236
0.221,0.234
0.234,0.229
0.264,0.227
0.315,0.227
0.336,0.217
0.336,0.217
0.336,0.217
0.337,0.217
0.336,0.218
0.336,0.217
0.336,0.217
0.332,0.218
0.33,0.218
0.329,0.217
0.325,0.217
0.323,0.218
0.32,0.218
0.308,0.218
0.306,0.217
0.306,0.218
0.306,0.217
0.306,0.218
0.306,0.218
0.306,0.218
0.306,0.237
0.306,0.264
0.306,0.297
0.31,0.295
0.312,0.295
0.32,0.295
0.35,0.294
0.361,0.295
0.381,0.293
0.387,0.293
0.389,0.293
0.397,0.293
0.4,0.293
0.405,0.293
0.407,0.293
0.402,0.293
0.4,0.293
0.392,0.293
0.375,0.291
0.375,0.287
0.347,0.284
0.297,0.28
0.274,0.266
0.267,0.265
0.251,0.265
0.242,0.266
0.233,0.265
0.225,0.256
0.226,0.251
0.221,0.249
0.221,0.242
0.215,0.236
0.213,0.212
0.21,0.209
0.207,0.201
0.21,0.197
0.203,0.2
0.176,0.203
0.167,0.202
0.156,0.203
0.156,0.203
0.16,0.203
0.158,0.205
0.158,0.205
0.16,0.206
0.161,0.209
0.172,0.216
0.179,0.228
0.182,0.231
0.217,0.231
0.255,0.277
0.302,0.278
0.313,0.281
0.315,0.287
0.314,0.287
0.311,0.289
0.307,0.29
0.306,0.291
0.301,0.298
0.297,0.329
0.287,0.351
0.287,0.358
0.286,0.356
0.28,0.351
0.272,0.348
0.231,0.34
0.211,0.332
0.199,0.331
0.171,0.332
0.165,0.302
0.157,0.259
0.151,0.246
0.15,0.212
0.153,0.182
0.152,0.175
0.151,0.167
0.15,0.162
0.152,0.151
0.152,0.155
0.154,0.156
0.154,0.156
0.156,0.156
0.16,0.152
0.162,0.15
0.163,0.148
0.163,0.146
0.163,0.15
0.164,0.156
0.165,0.158
0.169,0.159
0.171,0.162
0.174,0.177
0.176,0.18
0.178,0.181
0.178,0.181
0.178,0.182
0.179,0.19
0.179,0.197
0.18,0.197
0.18,0.197
0.18,0.196
0.18,0.198
0.18,0.202
0.186,0.206
0.188,0.233
0.195,0.244
0.205,0.271
0.213,0.293
0.223,0.31
0.233,0.319
0.26,0.335
0.267,0.341
0.27,0.354
0.276,0.362
0.277,0.366
0.275,0.367
0.276,0.366
0.276,0.366
0.274,0.366
0.273,0.364
0.273,0.363
0.273,0.361
0.272,0.359
0.272,0.357
0.272,0.353
0.271,0.35
0.27,0.347
0.27,0.343
0.269,0.339
0.268,0.338
0.263,0.333
0.248,0.312
0.247,0.278
0.233,0.255
0.181,0.234
0.171,0.214
0.169,0.21
0.146,0.199
0.146,0.175
0.132,0.156
0.133,0.148
0.134,0.139
0.126,0.129
0.117,0.12
0.111,0.133
0.116,0.136
0.121,0.144
0.14,0.156
0.141,0.159
0.157,0.201
0.201,0.272
0.211,0.296
0.214,0.313
0.235,0.325
0.253,0.337
0.26,0.37
0.315,0.389
0.325,0.405
0.331,0.407
0.331,0.405
0.332,0.406
0.333,0.406
0.335,0.405
0.34,0.405
0.344,0.405
0.368,0.405
0.378,0.405
0.382,0.405
0.408,0.405
0.421,0.404
0.423,0.403
0.422,0.403
0.422,0.403
0.422,0.403
0.422,0.402
0.421,0.401
0.417,0.398
0.414,0.377
0.411,0.377
0.409,0.371
0.404,0.366
0.4,0.353
0.398,0.348
0.398,0.348
0.398,0.348
0.398,0.346
0.372,0.345
0.357,0.343
0.339,0.345
0.326,0.342
0.297,0.331
0.29,0.329
0.281,0.317
0.269,0.31
0.255,0.3
0.256,0.298
0.254,0.295
0.256,0.291
0.253,0.288
0.255,0.287
0.258,0.285
0.257,0.281
0.258,0.285
0.259,0.286
0.259,0.291
0.259,0.297
0.258,0.301
0.257,0.31
0.251,0.311
0.238,0.316
0.235,0.317
0.222,0.317
0.22,0.317
0.222,0.318
0.227,0.319
0.225,0.319
0.221,0.318
0.225,0.319
0.221,0.319
0.227,0.319
0.229,0.322
0.233,0.325
0.238,0.325
0.246,0.325
0.248,0.325
0.253,0.325
0.254,0.325
0.255,0.325
0.255,0.325
0.255,0.325
0.256,0.325
0.256,0.326
0.257,0.325
0.257,0.325
0.258,0.325
0.258,0.325
0.258,0.325
0.259,0.326
0.259,0.325
0.259,0.325
0.259,0.325
0.259,0.325
0.259,0.328
0.259,0.329
0.259,0.33
0.259,0.33
0.259,0.331
0.26,0.332
0.26,0.333
0.259,0.351
0.259,0.355
0.259,0.363
0.259,0.367
0.259,0.366
0.259,0.366
0.259,0.367
0.26,0.368
0.26,0.369
0.26,0.369
0.259,0.371
0.26,0.368
0.259,0.373
0.259,0.378
0.26,0.377
0.261,0.385
0.26,0.387
0.26,0.39
0.26,0.392
0.263,0.392
0.286,0.392
0.306,0.4
0.363,0.426
0.368,0.438
0.383,0.438
0.383,0.441
0.393,0.443
0.401,0.443
0.421,0.453
0.438,0.472
0.441,0.511
0.441,0.55
0.445,0.571
0.445,0.58
0.454,0.582
0.476,0.586
0.511,0.597
0.593,0.608
0.604,0.622
0.614,0.653
0.613,0.661
0.613,0.661
0.616,0.663
0.617,0.663
0.617,0.664
0.642,0.662
0.66,0.663
0.703,0.663
0.714,0.664
0.714,0.663
0.716,0.663
0.734,0.663
0.737,0.664
0.742,0.667
0.743,0.664
0.741,0.663
0.741,0.661
0.74,0.659
0.738,0.655
0.732,0.654
0.73,0.653
0.729,0.653
0.723,0.653
0.716,0.65
0.716,0.648
0.716,0.64
0.688,0.637
0.686,0.636
0.678,0.636
0.663,0.633
0.651,0.623
0.644,0.606
0.633,0.599
0.628,0.591
0.583,0.568
0.567,0.532
0.546,0.522
0.538,0.516
0.528,0.473
0.504,0.456
0.493,0.44
0.467,0.425
0.451,0.406
0.432,0.4
0.417,0.39
0.413,0.385
0.411,0.389
0.407,0.385
0.411,0.394
0.421,0.399
0.427,0.409
0.437,0.412
0.467,0.443
0.477,0.476
0.479,0.479
0.471,0.505
0.47,0.534
0.471,0.582
0.473,0.646
0.485,0.661
0.488,0.666
0.494,0.666
0.555,0.663
0.591,0.661
0.674,0.657
0.719,0.653
0.732,0.64
0.738,0.639
0.736,0.639
0.735,0.639
0.735,0.612
0.735,0.601
0.734,0.581
0.734,0.567
0.735,0.563
0.738,0.564
0.741,0.564
0.767,0.557
0.774,0.549
0.775,0.544
0.773,0.538
0.773,0.53
0.769,0.524
0.766,0.511
0.758,0.508
0.758,0.487
0.755,0.477
0.753,0.469
0.752,0.467
0.751,0.469
0.753,0.469
0.752,0.469
0.751,0.469
0.752,0.47
0.751,0.469
0.752,0.469
0.751,0.469
0.753,0.469
0.753,0.471
0.752,0.471
0.746,0.468
0.737,0.467
0.73,0.467
0.727,0.466
