valence,arousal
0.393,0.193
0.396,0.193
0.407,0.193
0.417,0.192
0.433,0.191
0.443,0.191
0.453,0.191
0.455,0.191
0.459,0.192
0.464,0.191
0.474,0.191
0.488,0.194
0.497,0.195
0.52,0.194
0.532,0.194
0.556,0.195
0.563,0.195
0.588,0.195
0.599,0.197
0.626,0.197
0.633,0.197
0.659,0.199
0.672,0.201
0.676,0.203
0.678,0.214
0.687,0.227
0.703,0.244
0.715,0.244
0.756,0.247
0.801,0.246
0.817,0.247
0.817,0.246
0.817,0.246
0.817,0.246
0.816,0.244
0.816,0.243
0.821,0.242
0.822,0.242
0.829,0.242
0.864,0.244
0.871,0.244
0.873,0.259
0.869,0.269
0.783,0.27
0.743,0.281
0.691,0.293
0.677,0.3
0.672,0.3
0.674,0.298
0.669,0.298
0.631,0.297
0.6,0.297
0.552,0.293
0.539,0.289
0.506,0.281
0.498,0.279
0.486,0.252
0.455,0.234
0.42,0.208
0.411,0.175
0.414,0.163
0.406,0.148
0.396,0.101
0.371,0.123
0.368,0.127
0.367,0.124
0.364,0.128
0.366,0.129
0.367,0.137
0.368,0.137
0.364,0.137
0.355,0.142
0.338,0.141
0.321,0.143
0.305,0.143
0.295,0.142
0.271,0.143
0.265,0.147
0.267,0.149
0.263,0.149
0.262,0.148
0.26,0.148
0.258,0.148
0.255,0.148
0.257,0.148
0.259,0.148
0.258,0.148
0.257,0.148
0.259,0.148
0.261,0.145
0.261,0.144
0.262,0.143
0.264,0.143
0.27,0.142
0.272,0.141
0.272,0.142
0.271,0.141
0.27,0.141
0.271,0.141
0.271,0.143
0.271,0.143
0.272,0.143
0.272,0.143
0.278,0.143
0.279,0.143
0.279,0.143
0.278,0.143
0.278,0.143
0.279,0.143
0.279,0.142
0.28,0.141
0.28,0.115
0.279,0.041
0.28,0.036
0.279,0.021
0.279,0.046
0.268,0.054
0.229,0.033
0.215,-0.012
0.208,0.033
0.193,0.045
0.195,0.064
0.2,0.062
0.203,0.066
