valence,arousal
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034,0.0
0.054,0.0
0.093,0.0
0.125,0.0
0.125,0.0
0.148,0.0
0.148,0.0
0.148,0.0
0.148,0.0
0.186,0.0
0.204,0.0
0.204,0.0
0.198,0.0
0.204,0.0
0.204,0.0
0.204,0.0
0.198,0.0
0.198,0.0
0.198,0.0
0.192,0.0
0.204,0.0
0.18,0.0
0.198,0.0
0.204,0.0
0.204,0.0
0.204,0.0
0.198,0.0
0.18,0.0
0.204,0.022
0.198,0.022
0.192,0.038
0.198,0.054
0.204,0.054
0.192,0.054
0.18,0.054
0.204,0.054
0.192,0.077
0.192,0.077
0.204,0.077
0.259,0.109
0.263,0.148
0.275,0.164
0.275,0.164
0.29,0.168
0.29,0.18
0.29,0.18
0.29,0.204
0.29,0.219
0.29,0.235
0.29,0.259
0.29,0.259
0.29,0.259
0.29,0.275
0.29,0.275
0.29,0.275
0.29,0.275
0.33,0.275
0.346,0.275
0.369,0.29
0.369,0.29
0.357,0.29
0.363,0.29
0.346,0.29
0.351,0.29
0.346,0.259
0.346,0.219
0.357,0.204
0.346,0.18
0.346,0.186
0.346,0.18
0.346,0.18
0.346,0.18
0.369,0.18
0.369,0.18
0.44,0.241
0.448,0.314
0.495,0.357
0.495,0.401
0.495,0.405
0.495,0.417
0.495,0.417
0.495,0.417
0.495,0.417
0.49,0.417
0.464,0.417
0.456,0.417
0.44,0.417
0.44,0.44
0.409,0.44
0.369,0.44
0.346,0.44
0.346,0.44
0.33,0.44
0.33,0.472
0.33,0.511
0.314,0.511
0.314,0.515
0.314,0.527
0.314,0.527
0.314,0.527
0.314,0.527
0.33,0.527
0.369,0.527
0.369,0.527
0.369,0.527
0.369,0.527
0.369,0.527
0.369,0.527
0.369,0.563
0.346,0.567
0.33,0.567
0.33,0.567
0.33,0.567
0.314,0.567
0.314,0.567
0.302,0.567
0.29,0.567
0.275,0.527
0.275,0.527
0.259,0.511
0.259,0.511
0.259,0.511
0.259,0.511
0.235,0.495
0.219,0.495
0.219,0.495
0.219,0.495
0.204,0.495
0.204,0.495
0.204,0.495
0.204,0.495
0.204,0.495
0.204,0.495
0.204,0.495
0.235,0.495
0.235,0.495
0.263,0.495
0.275,0.495
0.275,0.495
0.275,0.495
0.275,0.495
0.275,0.495
0.275,0.527
0.275,0.551
