valence,arousal
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.005,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.007
0.0,0.007
0.0,0.007
0.0,0.015
0.0,0.015
0.0,0.015
0.011,0.015
0.011,0.015
0.019,0.015
0.0345,0.015
0.0385,0.023
0.0385,0.023
0.0385,0.023
0.0425,0.007
0.0425,0.007
0.0465,0.007
0.0465,0.007
0.0465,0.007
0.0465,0.007
0.0465,0.007
0.0465,0.007
0.0465,0.007
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.021
0.0465,0.021
0.0465,0.021
0.0465,0.021
0.0465,0.023
0.0465,0.031
0.0465,0.034
0.0465,0.023
0.0465,0.023
0.0465,0.023
0.0465,0.034
0.0465,0.048
0.0465,0.0575
0.0465,0.0615
0.0465,0.0615
0.0465,0.0735
0.0465,0.0735
0.0465,0.0815
0.0465,0.0845
0.0465,0.093
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.105
0.0465,0.116
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.122
0.0465,0.113
0.0465,0.119
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.113
0.0465,0.0955
0.0575,0.0695
0.0595,0.031
0.0655,0.031
0.0775,0.029
0.0775,0.009
0.0775,-0.003
0.085,-0.003
0.085,-0.003
0.093,0.003
0.085,-0.034
0.101,-0.0415
0.1125,-0.0535
0.1245,-0.0415
0.1245,-0.034
0.1245,-0.022
0.1245,0.0
0.1125,0.0
0.1365,0.0645
0.1545,0.109
0.18,0.168
0.1995,0.239
0.2035,0.247
0.2185,0.2665
0.227,0.2785
0.231,0.2945
0.231,0.2945
0.243,0.2895
