valence,arousal
0.012,0.009
0.015,0.022
0.016,0.172
0.02,0.291
0.026,0.323
0.03,0.373
0.034,0.405
0.034,0.422
0.034,0.421
0.035,0.423
0.059,0.421
0.105,0.421
0.148,0.422
0.2,0.423
0.195,0.427
0.294,0.452
0.39,0.509
0.397,0.537
0.405,0.542
0.469,0.542
0.482,0.542
0.49,0.542
0.487,0.542
0.505,0.542
0.523,0.544
0.521,0.55
0.521,0.593
0.52,0.607
0.518,0.608
0.512,0.607
0.513,0.607
0.513,0.608
0.512,0.607
0.507,0.607
0.505,0.608
0.506,0.622
0.501,0.627
0.501,0.627
0.501,0.651
0.501,0.656
0.501,0.659
0.483,0.661
0.448,0.663
0.444,0.663
0.437,0.681
0.437,0.741
0.443,0.763
0.442,0.764
0.441,0.764
0.45,0.764
0.465,0.76
0.471,0.761
0.477,0.762
0.495,0.761
0.511,0.76
0.512,0.758
0.511,0.756
0.511,0.742
0.509,0.743
0.505,0.742
0.505,0.742
0.505,0.742
0.489,0.742
0.488,0.684
0.475,0.631
0.471,0.576
0.432,0.566
0.406,0.559
0.413,0.567
0.364,0.571
0.332,0.578
0.304,0.578
0.305,0.579
0.325,0.58
0.332,0.578
0.337,0.579
0.338,0.582
0.339,0.645
0.338,0.668
0.338,0.669
0.358,0.669
0.407,0.668
0.42,0.663
0.429,0.657
0.428,0.654
0.425,0.653
0.412,0.649
0.411,0.649
0.411,0.649
0.351,0.649
0.334,0.622
0.324,0.612
0.335,0.612
0.345,0.614
0.347,0.609
0.339,0.599
0.264,0.581
0.27,0.572
0.274,0.559
0.281,0.555
0.293,0.529
0.293,0.524
0.295,0.529
0.325,0.533
0.332,0.542
0.345,0.558
0.488,0.567
0.578,0.6
0.698,0.64
0.725,0.653
0.726,0.694
0.727,0.701
0.729,0.713
0.759,0.723
0.762,0.724
0.768,0.721
0.773,0.722
0.776,0.729
0.781,0.741
0.801,0.744
0.826,0.863
0.85,0.89
0.85,0.889
0.85,0.886
0.85,0.887
0.851,0.893
0.848,0.892
0.848,0.945
0.848,0.953
0.847,0.95
0.845,0.944
0.834,0.938
0.831,0.931
0.832,0.928
0.831,0.928
0.831,0.927
0.83,0.927
0.823,0.927
0.824,0.927
0.823,0.927
0.825,0.927
0.828,0.927
0.829,0.927
0.829,0.925
0.83,0.896
0.828,0.872
0.829,0.872
0.83,0.873
0.87,0.874
0.9,0.874
0.901,0.874
0.894,0.888
0.884,0.888
0.878,1.0
0.878,1.0
0.878,1.0
0.878,1.0
0.878,1.0
0.867,1.0
0.831,1.0
0.782,1.0
0.728,1.0
0.664,1.0
0.644,1.0
0.634,1.0
0.552,1.0
0.501,1.0
0.484,0.985
0.479,0.898
0.449,0.808
0.43,0.773
0.395,0.77
0.387,0.722
0.381,0.653
0.372,0.622
0.344,0.555
0.347,0.473
0.351,0.464
0.351,0.415
0.351,0.383
0.35,0.342
0.334,0.338
0.333,0.327
0.334,0.307
0.332,0.294
0.338,0.295
0.336,0.297
0.334,0.295
0.338,0.297
0.337,0.298
0.334,0.301
0.332,0.303
0.315,0.303
0.288,0.304
0.298,0.304
0.307,0.306
0.311,0.306
0.311,0.307
0.313,0.308
0.313,0.308
0.313,0.309
0.313,0.31
0.313,0.31
0.314,0.309
0.313,0.309
0.313,0.306
0.312,0.305
0.31,0.302
0.297,0.3
0.291,0.281
0.292,0.255
0.291,0.249
0.291,0.238
0.296,0.24
0.297,0.237
0.297,0.238
0.298,0.239
0.299,0.241
0.297,0.247
0.298,0.249
0.298,0.262
0.279,0.263
0.272,0.293
0.284,0.319
0.284,0.322
0.288,0.323
0.288,0.321
0.281,0.322
0.284,0.322
0.275,0.322
0.24,0.322
0.259,0.325
0.27,0.327
0.28,0.327
0.289,0.327
0.297,0.327
0.298,0.327
0.3,0.329
0.3,0.345
0.302,0.349
0.302,0.35
0.302,0.35
0.302,0.351
0.303,0.35
0.303,0.35
0.304,0.351
0.304,0.351
0.303,0.351
0.304,0.349
0.304,0.346
0.304,0.343
0.304,0.338
0.304,0.33
0.304,0.328
0.304,0.329
0.304,0.329
0.304,0.328
0.304,0.318
0.304,0.285
0.286,0.278
0.231,0.257
0.215,0.257
0.222,0.256
0.228,0.258
0.231,0.259
0.241,0.258
0.244,0.259
0.246,0.261
0.247,0.261
0.253,0.262
0.256,0.259
0.258,0.259
