valence,arousal
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.0235,0.0
-0.0435,0.0
-0.0435,0.0
-0.0435,0.0
-0.0435,0.0
-0.0435,0.0
-0.0435,0.0
-0.0435,0.0
-0.0115,0.0
-0.0115,0.0
-0.0115,0.0
-0.0115,0.0
-0.0115,0.0
-0.0115,0.0
-0.0115,0.0
-0.0435,0.0
-0.0435,0.0
-0.0435,0.0
-0.0435,0.0
-0.0515,0.0
-0.0515,0.0
-0.0635,0.0
-0.0635,0.0
-0.0315,0.0
-0.0235,0.0
-0.0235,0.0
-0.0235,0.0
-0.0675,0.0
-0.105,0.0
-0.125,0.007
-0.133,0.007
-0.145,0.007
-0.157,0.007
-0.157,0.007
-0.1705,0.007
-0.1885,0.007
-0.1965,0.018
-0.2085,0.032
-0.2165,0.038
-0.2285,0.038
-0.2685,0.038
-0.2965,0.038
-0.3205,0.038
-0.3285,0.038
-0.3405,0.0535
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.0615
-0.3405,0.077
-0.3405,0.108
-0.3485,0.1375
-0.3485,0.152
-0.3485,0.16
-0.3485,0.16
-0.3485,0.16
-0.3485,0.16
-0.371,0.172
-0.388,0.172
-0.394,0.172
-0.4195,0.172
-0.4195,0.184
-0.4195,0.184
-0.4,0.184
-0.4,0.184
-0.4,0.198
-0.4,0.164
-0.408,0.1565
-0.428,0.1405
-0.44,0.1325
-0.448,0.113
-0.448,0.113
-0.42,0.1485
-0.42,0.1485
-0.408,0.105
-0.408,0.108
-0.408,0.105
-0.408,0.1405
-0.408,0.1565
-0.44,0.1565
-0.44,0.1565
-0.44,0.1755
-0.42,0.2035
-0.42,0.227
-0.432,0.235
-0.423,0.235
-0.432,0.235
-0.432,0.249
-0.44,0.2585
-0.44,0.2705
-0.44,0.2705
-0.44,0.2825
-0.44,0.2905
-0.44,0.3025
-0.44,0.31
-0.44,0.2945
-0.44,0.2785
-0.44,0.2625
-0.44,0.255
-0.44,0.255
-0.44,0.235
-0.44,0.2465
-0.44,0.239
-0.448,0.239
-0.448,0.239
-0.448,0.239
-0.448,0.239
-0.448,0.223
-0.448,0.223
-0.448,0.223
-0.448,0.223
-0.448,0.2075
-0.448,0.2075
-0.448,0.239
-0.448,0.2465
