valence,arousal
0.0,0.0
0.0,0.0
0.0,0.0
0.007,0.0
0.008,-0.064
0.009,-0.008
0.011,0.065
0.012,0.126
0.017,0.076
0.019,0.131
0.025,0.164
0.028,0.167
0.038,0.167
0.043,0.17
0.049,0.17
0.06,0.17
0.084,0.17
0.115,0.171
0.128,0.171
0.129,0.171
0.137,0.165
0.139,0.16
0.141,0.163
0.14,0.163
0.139,0.16
0.141,0.161
0.14,0.16
0.138,0.16
0.137,0.16
0.134,0.159
0.131,0.15
0.129,0.148
0.127,0.151
0.114,0.152
0.11,0.152
0.11,0.151
0.111,0.152
0.113,0.153
0.113,0.152
0.113,0.153
0.113,0.153
0.113,0.153
0.108,0.154
0.115,0.153
0.116,0.15
0.124,0.139
0.139,0.103
0.141,0.0
0.14,0.03
0.141,0.048
0.143,0.068
0.146,0.068
0.154,0.06
0.154,0.077
0.161,0.078
0.167,0.077
0.172,0.0
0.175,-0.025
0.178,0.015
0.18,0.03
0.179,0.048
0.18,0.048
0.18,0.051
0.18,0.051
0.18,0.051
0.18,0.052
0.18,0.059
0.179,0.058
0.178,0.063
0.178,0.064
0.178,0.065
0.177,0.068
0.177,0.068
0.177,0.07
0.176,0.069
0.176,0.07
0.175,0.073
0.175,0.073
0.176,0.074
0.175,0.075
0.174,0.075
0.173,0.075
0.173,0.075
0.173,0.077
0.173,0.077
0.173,0.077
0.173,0.079
0.173,0.077
0.173,0.077
0.172,0.082
0.172,0.083
0.172,0.084
0.172,0.084
0.172,0.084
0.172,0.085
0.171,0.086
0.172,0.086
0.172,0.085
0.172,0.086
0.171,0.088
0.172,0.088
0.172,0.088
0.173,0.09
0.173,0.092
0.173,0.093
0.172,0.093
0.173,0.094
0.173,0.094
0.172,0.094
0.172,0.094
0.173,0.094
0.173,0.094
0.177,0.094
0.18,0.096
0.186,0.096
0.185,0.095
0.183,0.096
0.173,0.096
0.155,0.096
0.154,0.098
0.152,0.098
0.151,0.098
0.151,0.098
0.15,0.098
0.15,0.098
0.15,0.098
0.149,0.099
0.15,0.098
0.149,0.098
0.149,0.098
0.149,0.098
0.149,0.099
0.149,0.098
0.149,0.098
0.149,0.098
0.149,0.098
0.15,0.098
0.15,0.098
0.149,0.096
0.149,0.098
0.151,0.098
0.151,0.098
0.151,0.098
0.152,0.098
0.152,0.098
0.158,0.098
0.16,0.099
0.165,0.099
0.167,0.099
0.165,0.099
0.165,0.099
