valence,arousal
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0505
0.0,0.0505
0.0,0.0505
0.0,0.0505
0.0,0.0505
0.0,0.0505
0.0,0.0505
0.0,0.0585
0.0,0.074
0.0,0.074
0.0,0.074
0.0,0.074
0.0,0.074
0.0,0.086
-0.0075,0.074
-0.0955,0.094
-0.1315,0.094
-0.1755,0.094
-0.1755,0.094
-0.1835,0.094
-0.1915,0.094
-0.1755,0.086
-0.2035,0.102
-0.2115,0.1095
-0.2115,0.1175
-0.2115,0.1295
-0.2115,0.145
-0.2115,0.1805
-0.2115,0.173
-0.2195,0.2075
-0.2195,0.2075
-0.2195,0.2275
-0.2195,0.2545
-0.2195,0.255
-0.2195,0.2745
-0.2195,0.302
-0.2195,0.31
-0.2195,0.31
-0.2195,0.3175
-0.2195,0.3175
-0.2195,0.3375
-0.1755,0.3375
-0.1315,0.3375
-0.1315,0.3375
-0.1235,0.3375
-0.1235,0.3375
-0.1235,0.3375
-0.1155,0.3375
-0.1155,0.3375
-0.1035,0.3375
-0.1035,0.3375
-0.1035,0.3375
-0.1035,0.3175
-0.1155,0.3175
-0.1035,0.2745
-0.0955,0.2745
-0.0955,0.2585
-0.0875,0.2585
-0.0875,0.2665
-0.0875,0.2625
-0.0875,0.2705
-0.0875,0.2785
-0.0875,0.263
-0.0875,0.2985
-0.1155,0.318
-0.1235,0.3375
-0.1155,0.3455
-0.1155,0.401
-0.1155,0.452
-0.1035,0.452
-0.1035,0.464
-0.1155,0.452
-0.1035,0.452
-0.1035,0.464
-0.0435,0.464
-0.0165,0.4485
0.0035,0.448
0.019,0.436
0.0035,0.436
0.0035,0.436
-0.0285,0.456
-0.065,0.4875
-0.073,0.4955
-0.065,0.4955
-0.057,0.4955
-0.0615,0.4985
-0.0615,0.4955
-0.0695,0.4955
-0.0695,0.4955
-0.0695,0.4955
-0.0695,0.4955
-0.0695,0.4955
-0.0535,0.475
-0.0505,0.4445
-0.0455,0.4445
-0.0455,0.4205
-0.0455,0.3965
-0.0175,0.3885
0.0105,0.377
0.049,0.369
0.0585,0.3535
0.0505,0.3535
0.0505,0.369
0.0505,0.3415
0.0505,0.3435
0.0575,0.33
0.0655,0.322
0.0655,0.314
0.0655,0.2865
0.0655,0.2945
0.0655,0.2945
0.0735,0.2945
0.0735,0.2945
0.0735,0.314
0.0655,0.33
