valence,arousal
0.0,0.0
0.0,-0.068
0.0,-0.083
0.0,-0.147
0.0,-0.163
0.0,-0.186
0.0,-0.226
0.0,-0.266
0.0,-0.266
0.0,-0.266
0.0,-0.297
0.0,-0.305
0.0,-0.329
0.0,-0.329
0.0,-0.329
0.0,-0.329
0.0,-0.329
0.0,-0.329
0.0,-0.323
0.0,-0.329
0.0,-0.329
0.0,-0.323
0.0,-0.329
0.0,-0.329
0.0,-0.305
0.0,-0.266
0.0,-0.21
0.0,-0.192
0.0,-0.186
0.0,-0.186
0.0,-0.186
0.0,-0.18
0.0,-0.186
0.0,-0.186
0.038,-0.147
0.038,-0.083
0.054,-0.028
0.054,0.0
0.054,0.0
0.06,0.0
0.054,0.022
0.054,0.022
0.0,0.022
0.0,0.022
0.0,0.022
-0.02,0.022
-0.052,0.022
-0.068,0.022
-0.068,0.022
-0.068,0.022
-0.068,0.022
-0.068,0.022
-0.068,0.062
-0.083,0.062
-0.083,0.062
-0.083,0.077
-0.083,0.077
-0.083,0.077
-0.083,0.083
-0.083,0.077
-0.083,0.077
-0.083,0.077
-0.083,0.101
-0.083,0.101
-0.083,0.101
-0.083,0.101
-0.107,0.101
-0.107,0.105
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.095,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.101,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.107,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.123,0.117
-0.135,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.139,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.155,0.117
-0.159,0.117
-0.155,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.171,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.117
-0.186,0.14
-0.186,0.164
-0.186,0.243
-0.186,0.282
-0.186,0.298
-0.186,0.298
-0.186,0.304
-0.186,0.298
-0.186,0.298
-0.186,0.298
-0.186,0.298
-0.186,0.304
-0.186,0.298
-0.186,0.298
-0.186,0.298
-0.186,0.31
-0.186,0.322
-0.186,0.322
-0.186,0.322
-0.186,0.322
-0.186,0.322
