valence,arousal
0.0,0.054
0.0,0.125
0.0,0.133
0.0,0.138
0.0,0.15
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.0,0.156
0.006,0.156
0.014,0.156
0.014,0.156
0.022,0.133
0.038,0.133
0.054,0.133
0.054,0.133
0.062,0.133
0.077,0.133
0.077,0.133
0.077,0.133
0.077,0.133
0.085,0.133
0.085,0.133
0.093,0.133
0.093,0.133
0.093,0.133
0.093,0.133
0.093,0.133
0.093,0.133
0.093,0.133
0.109,0.133
0.109,0.133
0.109,0.133
0.117,0.133
0.117,0.133
0.117,0.133
0.125,0.133
0.133,0.133
0.148,0.133
0.156,0.133
0.156,0.156
0.156,0.168
0.164,0.211
0.164,0.243
0.164,0.275
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.164,0.29
0.188,0.29
0.188,0.29
0.196,0.29
0.196,0.29
0.196,0.29
0.196,0.29
0.196,0.29
0.196,0.286
0.196,0.29
0.196,0.29
0.196,0.286
0.196,0.29
0.196,0.29
0.196,0.286
0.196,0.29
0.196,0.29
0.196,0.29
0.204,0.29
0.204,0.29
0.204,0.29
0.204,0.29
0.204,0.29
0.204,0.29
0.204,0.29
0.204,0.29
0.204,0.29
0.204,0.279
0.204,0.275
0.204,0.251
0.204,0.251
0.204,0.235
0.204,0.217
0.204,0.211
0.204,0.211
0.204,0.211
0.204,0.223
0.204,0.211
0.204,0.196
0.204,0.196
0.204,0.196
0.204,0.196
0.204,0.178
0.204,0.172
0.204,0.172
0.204,0.172
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.204,0.156
0.219,0.156
0.219,0.156
0.219,0.156
0.196,0.156
0.196,0.156
0.196,0.156
0.227,0.156
0.251,0.156
0.259,0.156
0.251,0.156
0.251,0.156
0.275,0.217
0.275,0.247
0.275,0.275
0.275,0.275
0.275,0.275
0.275,0.275
0.275,0.275
0.275,0.275
0.275,0.275
0.275,0.275
0.275,0.279
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.29
0.275,0.269
0.275,0.251
0.275,0.251
0.275,0.251
0.275,0.251
0.275,0.235
0.275,0.223
0.275,0.235
0.275,0.235
0.29,0.229
0.298,0.235
0.322,0.229
0.346,0.235
0.369,0.29
0.369,0.314
0.369,0.353
0.369,0.387
0.369,0.432
0.661,0.499
0.993,0.567
0.993,0.606
0.993,0.63
0.993,0.645
0.993,0.669
0.993,0.669
0.993,0.709
0.993,0.748
0.993,0.803
0.993,0.87
0.993,0.922
0.993,0.945
0.993,0.945
0.993,0.945
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.961
0.993,0.922
0.993,0.874
0.993,0.843
0.993,0.827
0.993,0.803
0.993,0.803
0.993,0.803
0.993,0.803
0.937,0.787
0.937,0.764
0.937,0.764
0.922,0.764
0.898,0.748
0.874,0.724
0.835,0.724
0.803,0.712
0.709,0.709
0.701,0.697
0.685,0.669
0.661,0.657
0.653,0.63
0.614,0.606
0.551,0.606
0.582,0.59
0.574,0.567
0.551,0.551
0.527,0.551
0.551,0.527
0.559,0.499
0.559,0.472
0.527,0.448
0.543,0.448
0.519,0.448
0.543,0.448
0.519,0.432
0.519,0.432
0.519,0.432
0.511,0.409
0.511,0.409
0.488,0.409
0.48,0.409
0.48,0.409
0.48,0.409
0.48,0.409
0.503,0.409
0.472,0.409
0.472,0.409
0.472,0.409
0.472,0.409
0.472,0.409
0.48,0.409
0.456,0.409
0.432,0.409
0.409,0.409
0.409,0.409
0.409,0.409
0.409,0.409
0.409,0.409
0.409,0.389
0.401,0.369
0.401,0.369
0.401,0.353
0.401,0.353
0.401,0.353
0.401,0.353
0.401,0.353
0.385,0.353
0.409,0.353
0.409,0.353
0.417,0.353
0.377,0.353
0.369,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.361,0.353
0.338,0.353
0.29,0.353
0.29,0.353
0.29,0.353
0.29,0.353
0.29,0.353
0.275,0.353
0.275,0.353
0.275,0.353
0.275,0.353
0.275,0.353
0.275,0.353
0.275,0.393
0.275,0.393
0.275,0.393
0.275,0.393
0.275,0.432
0.275,0.432
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.275,0.448
0.298,0.448
0.298,0.448
0.298,0.448
0.322,0.448
0.456,0.448
0.574,0.448
0.582,0.448
0.582,0.448
0.582,0.476
0.582,0.527
0.582,0.567
0.582,0.59
0.582,0.59
0.582,0.606
0.582,0.606
0.582,0.606
0.582,0.606
0.582,0.606
0.582,0.606
0.582,0.606
0.582,0.606
0.582,0.606
0.559,0.606
0.559,0.606
0.543,0.606
0.44,0.606
0.44,0.606
0.432,0.606
0.385,0.606
0.361,0.606
0.361,0.606
0.346,0.606
0.338,0.606
0.338,0.606
0.338,0.606
0.338,0.606
0.338,0.606
0.338,0.606
0.338,0.618
0.338,0.606
0.338,0.612
0.338,0.606
0.338,0.606
0.338,0.618
0.338,0.606
0.338,0.612
0.338,0.59
0.338,0.59
0.33,0.567
0.33,0.567
0.33,0.567
0.33,0.551
0.33,0.551
0.322,0.551
0.306,0.551
0.306,0.551
0.33,0.551
0.33,0.551
0.33,0.551
0.33,0.551
0.33,0.551
0.322,0.551
0.322,0.551
0.322,0.551
0.322,0.551
0.322,0.551
0.322,0.551
0.322,0.551
0.29,0.551
0.275,0.551
0.298,0.551
0.275,0.551
0.275,0.527
0.275,0.527
0.275,0.527
0.275,0.511
0.275,0.511
0.275,0.511
0.275,0.511
0.275,0.511
0.275,0.511
0.267,0.511
0.259,0.511
0.259,0.511
0.259,0.511
0.259,0.511
0.259,0.511
0.251,0.488
0.251,0.511
0.235,0.511
0.227,0.511
0.219,0.511
0.219,0.494
0.219,0.499
0.219,0.488
0.219,0.505
0.219,0.511
0.219,0.511
0.219,0.511
0.219,0.511
0.219,0.511
0.219,0.511
0.219,0.511
0.219,0.511
0.204,0.511
0.204,0.511
0.204,0.511
0.204,0.511
0.204,0.511
0.204,0.511
0.204,0.511
0.204,0.511
0.235,0.511
0.29,0.511
0.322,0.511
0.33,0.511
0.338,0.511
0.346,0.511
0.346,0.511
0.361,0.511
0.361,0.511
0.361,0.511
0.361,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.511
0.369,0.545
0.369,0.551
0.385,0.612
0.503,0.645
0.59,0.669
0.614,0.685
0.614,0.73
0.614,0.764
0.622,0.803
0.709,0.803
0.811,0.839
0.827,0.86
0.827,0.866
0.827,0.866
0.827,0.866
0.827,0.866
0.827,0.882
0.827,0.882
0.827,0.882
0.827,0.882
0.827,0.882
0.74,0.882
0.709,0.882
0.709,0.882
0.701,0.855
0.701,0.827
0.701,0.803
0.701,0.803
0.724,0.803
0.724,0.803
0.685,0.799
0.685,0.787
0.693,0.787
0.669,0.764
0.614,0.764
0.582,0.764
0.582,0.724
0.574,0.724
0.574,0.709
0.582,0.709
0.582,0.709
0.574,0.685
0.551,0.685
0.527,0.685
0.551,0.685
0.503,0.669
0.472,0.669
0.503,0.669
0.472,0.669
0.448,0.645
0.44,0.645
0.432,0.641
0.432,0.63
0.432,0.63
0.432,0.63
0.456,0.63
0.417,0.63
0.417,0.63
0.417,0.63
0.417,0.63
0.417,0.63
0.417,0.63
0.417,0.612
0.417,0.63
0.417,0.606
0.417,0.606
0.417,0.606
0.417,0.606
0.417,0.618
0.417,0.606
0.417,0.606
0.417,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.44,0.606
0.409,0.606
0.432,0.606
0.401,0.606
0.401,0.606
0.385,0.624
0.369,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.624
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.606
0.385,0.618
0.385,0.606
0.385,0.612
0.448,0.63
0.488,0.63
0.527,0.645
0.574,0.645
0.582,0.657
0.559,0.645
0.582,0.651
0.582,0.645
0.582,0.669
0.582,0.669
0.582,0.669
0.582,0.669
0.582,0.669
0.582,0.669
0.598,0.669
0.598,0.669
0.614,0.669
0.622,0.669
0.59,0.669
0.59,0.669
0.582,0.669
0.582,0.669
0.582,0.669
0.582,0.669
0.582,0.669
0.582,0.679
0.582,0.703
0.559,0.709
0.551,0.709
0.551,0.709
0.543,0.709
0.543,0.709
0.543,0.709
0.511,0.709
0.488,0.709
0.448,0.709
0.432,0.709
0.432,0.709
0.417,0.709
0.44,0.709
0.409,0.709
0.409,0.709
0.377,0.709
0.417,0.709
0.409,0.709
0.385,0.709
0.409,0.709
0.417,0.709
0.385,0.709
0.377,0.709
0.409,0.685
0.385,0.669
0.377,0.651
0.369,0.645
0.385,0.63
0.346,0.63
0.369,0.606
0.369,0.606
0.361,0.606
0.361,0.606
0.346,0.606
0.346,0.606
0.322,0.606
0.227,0.567
0.219,0.567
0.196,0.551
0.196,0.551
0.196,0.527
0.196,0.511
0.196,0.46
0.196,0.448
0.196,0.448
0.196,0.448
0.196,0.432
0.196,0.432
0.196,0.432
0.188,0.432
0.188,0.432
0.235,0.409
0.275,0.409
0.322,0.432
0.369,0.409
0.377,0.409
0.417,0.426
0.432,0.409
0.48,0.409
0.488,0.409
0.503,0.415
0.519,0.409
0.527,0.426
0.511,0.421
0.511,0.448
0.543,0.472
0.543,0.488
0.543,0.511
0.543,0.527
0.543,0.551
0.543,0.567
0.543,0.606
0.511,0.63
0.417,0.63
0.409,0.63
0.409,0.63
0.409,0.645
0.409,0.645
0.48,0.645
0.48,0.645
0.488,0.63
0.519,0.606
0.527,0.59
0.527,0.551
0.527,0.505
0.551,0.448
0.598,0.448
0.598,0.432
0.598,0.432
0.598,0.409
0.598,0.409
0.598,0.409
0.598,0.409
0.598,0.409
0.598,0.409
0.598,0.409
0.598,0.409
0.614,0.409
0.614,0.369
0.582,0.369
0.267,0.33
0.0,0.33
-0.063,0.322
-0.071,0.314
-0.095,0.29
-0.183,0.251
-0.159,0.223
-0.183,0.16
-0.183,0.133
-0.183,0.093
-0.191,0.093
-0.191,0.054
-0.215,0.038
-0.215,0.038
-0.231,0.038
-0.255,0.038
-0.295,0.038
-0.271,0.093
-0.271,0.133
-0.271,0.223
-0.271,0.275
-0.271,0.314
-0.271,0.336
-0.271,0.353
-0.271,0.369
-0.271,0.393
-0.295,0.409
-0.303,0.409
-0.327,0.409
-0.351,0.432
-0.399,0.448
-0.399,0.448
-0.399,0.448
-0.399,0.448
-0.399,0.448
-0.399,0.448
-0.399,0.472
-0.399,0.472
-0.399,0.472
-0.375,0.472
-0.351,0.472
-0.343,0.472
-0.343,0.472
-0.343,0.472
-0.343,0.466
-0.343,0.448
-0.327,0.448
-0.295,0.409
-0.255,0.393
-0.255,0.393
-0.255,0.393
-0.255,0.393
-0.255,0.393
-0.255,0.393
-0.279,0.357
-0.351,0.33
-0.367,0.33
-0.367,0.314
-0.391,0.314
-0.367,0.29
-0.367,0.302
-0.367,0.29
-0.367,0.275
-0.367,0.251
-0.367,0.251
-0.351,0.223
-0.063,0.196
0.0,0.19
0.014,0.172
0.093,0.156
0.196,0.156
0.259,0.156
0.298,0.156
0.377,0.15
0.417,0.156
0.48,0.15
0.48,0.156
0.48,0.235
0.48,0.336
0.488,0.393
0.488,0.448
0.488,0.494
0.511,0.519
0.551,0.551
0.582,0.567
0.59,0.59
0.59,0.606
0.59,0.63
0.59,0.63
0.59,0.63
0.59,0.63
0.598,0.657
0.598,0.645
0.598,0.645
0.598,0.645
0.598,0.645
0.551,0.645
0.511,0.645
0.503,0.651
0.503,0.645
0.503,0.645
0.503,0.645
0.409,0.63
0.361,0.606
0.275,0.594
0.219,0.567
0.219,0.551
0.219,0.551
0.219,0.527
0.219,0.488
0.204,0.448
0.204,0.448
0.204,0.448
0.188,0.448
0.188,0.448
0.188,0.448
0.227,0.448
0.235,0.448
0.275,0.448
0.275,0.448
0.227,0.448
0.117,0.448
0.022,0.448
0.0,0.448
0.0,0.448
0.0,0.448
-0.071,0.448
-0.183,0.527
-0.207,0.584
-0.215,0.59
-0.215,0.606
-0.231,0.606
-0.247,0.606
-0.351,0.606
-0.351,0.612
-0.351,0.612
-0.351,0.606
-0.351,0.606
-0.351,0.606
-0.351,0.606
-0.327,0.606
-0.295,0.606
-0.231,0.606
-0.231,0.606
-0.231,0.606
-0.231,0.606
-0.231,0.606
-0.231,0.606
-0.231,0.606
-0.231,0.606
-0.231,0.594
-0.231,0.59
-0.231,0.59
-0.231,0.59
-0.231,0.59
-0.279,0.59
-0.319,0.59
-0.319,0.59
-0.327,0.59
-0.327,0.59
-0.343,0.59
-0.351,0.59
-0.351,0.59
-0.351,0.59
-0.351,0.59
-0.351,0.59
-0.351,0.59
-0.367,0.59
-0.367,0.59
-0.375,0.59
-0.391,0.59
-0.415,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.59
-0.455,0.567
-0.455,0.567
-0.455,0.563
-0.455,0.551
-0.455,0.551
-0.455,0.551
-0.455,0.551
-0.455,0.551
-0.455,0.551
-0.431,0.551
-0.343,0.527
-0.295,0.454
-0.303,0.432
-0.279,0.409
-0.271,0.369
-0.255,0.33
-0.215,0.33
-0.167,0.314
-0.135,0.29
-0.135,0.29
-0.167,0.275
-0.255,0.251
-0.271,0.251
-0.343,0.235
-0.399,0.235
-0.431,0.235
-0.439,0.235
-0.439,0.342
-0.439,0.393
-0.295,0.448
-0.111,0.488
-0.071,0.539
-0.087,0.533
-0.007,0.533
0.0,0.533
0.062,0.533
0.125,0.432
0.188,0.432
0.298,0.432
0.401,0.409
0.448,0.33
0.472,0.286
0.48,0.251
0.456,0.211
0.456,0.196
0.456,0.172
0.456,0.172
0.456,0.172
0.456,0.172
0.456,0.172
0.448,0.172
0.44,0.172
0.401,0.172
0.401,0.172
0.385,0.172
0.377,0.172
0.377,0.172
0.377,0.172
0.377,0.172
0.377,0.172
0.377,0.172
0.401,0.217
0.401,0.235
0.44,0.275
0.503,0.296
0.503,0.29
0.503,0.302
0.472,0.314
0.401,0.314
0.361,0.314
0.29,0.314
0.29,0.314
0.259,0.314
0.259,0.314
0.259,0.314
0.259,0.314
0.259,0.353
0.259,0.353
0.259,0.353
0.259,0.353
0.259,0.353
0.259,0.393
0.259,0.393
0.251,0.393
0.219,0.397
0.219,0.409
0.219,0.409
0.219,0.409
0.219,0.409
0.219,0.409
0.219,0.426
0.219,0.432
0.219,0.432
0.219,0.448
0.219,0.448
0.219,0.448
0.235,0.448
0.267,0.448
0.267,0.448
0.267,0.448
0.267,0.454
0.235,0.454
0.196,0.448
0.188,0.448
0.188,0.472
0.156,0.472
0.133,0.472
0.133,0.472
0.133,0.472
0.133,0.472
0.133,0.472
0.125,0.472
0.125,0.472
0.125,0.472
0.109,0.472
0.093,0.472
0.077,0.472
0.046,0.472
0.046,0.472
0.038,0.472
0.038,0.472
0.038,0.448
0.038,0.393
0.038,0.361
0.117,0.314
0.188,0.302
0.196,0.275
0.196,0.235
0.196,0.196
0.196,0.172
0.196,0.156
0.196,0.138
0.196,0.133
0.196,0.133
0.204,0.117
0.219,0.117
0.235,0.117
0.275,0.117
0.298,0.117
0.29,0.117
0.298,0.117
0.298,0.117
0.298,0.117
0.322,0.117
0.298,0.117
0.298,0.117
0.298,0.117
0.298,0.117
0.298,0.117
0.29,0.117
0.117,0.117
0.014,0.164
-0.007,0.263
-0.119,0.314
-0.327,0.361
-0.415,0.405
-0.415,0.472
-0.431,0.527
-0.455,0.606
-0.479,0.63
-0.535,0.669
-0.511,0.709
-0.551,0.748
-0.583,0.764
-0.607,0.764
-0.639,0.764
-0.639,0.764
-0.639,0.764
-0.647,0.764
-0.647,0.764
-0.647,0.764
-0.647,0.764
-0.647,0.764
-0.647,0.764
-0.647,0.764
-0.647,0.764
-0.647,0.764
-0.551,0.764
-0.503,0.724
-0.503,0.724
-0.503,0.736
-0.503,0.724
-0.503,0.787
-0.487,0.866
-0.511,0.87
-0.487,0.882
-0.647,0.882
-0.895,0.882
-1.0,0.906
-1.0,0.882
-0.951,0.906
-0.879,0.906
-0.767,0.906
-0.639,0.906
-0.599,0.906
-0.551,0.906
-0.511,0.906
-0.463,0.906
-0.439,0.9
-0.431,0.906
-0.431,0.9
-0.415,0.906
-0.303,0.87
-0.207,0.803
-0.159,0.764
-0.167,0.724
-0.135,0.697
-0.111,0.669
-0.071,0.63
-0.039,0.612
0.0,0.618
0.0,0.606
0.0,0.59
0.0,0.567
0.0,0.567
0.0,0.567
0.0,0.551
0.006,0.551
0.022,0.533
0.038,0.527
0.038,0.511
0.038,0.488
0.038,0.472
0.062,0.454
0.093,0.448
0.117,0.448
0.156,0.46
0.156,0.448
0.164,0.448
0.164,0.448
0.164,0.448
0.164,0.432
0.164,0.432
0.164,0.432
0.164,0.432
0.164,0.432
0.164,0.432
0.164,0.432
0.164,0.409
0.164,0.409
0.133,0.393
0.133,0.33
0.133,0.314
0.133,0.29
0.133,0.275
0.133,0.251
0.164,0.235
0.188,0.184
0.219,0.156
0.235,0.117
0.251,0.117
0.267,0.111
0.267,0.093
0.267,0.093
0.267,0.093
0.267,0.077
0.267,0.077
0.267,0.054
0.267,0.054
0.298,0.054
0.306,0.038
0.306,0.038
0.306,0.038
0.306,0.038
0.306,0.038
0.306,0.038
0.259,0.093
0.227,0.117
0.219,0.133
0.204,0.156
0.164,0.211
0.156,0.235
0.133,0.29
0.133,0.314
0.133,0.33
0.125,0.348
0.125,0.353
0.125,0.353
0.117,0.353
0.117,0.353
0.109,0.353
0.093,0.353
0.077,0.353
0.062,0.353
0.054,0.353
0.014,0.353
0.006,0.348
0.006,0.314
0.006,0.29
0.006,0.29
0.006,0.29
0.006,0.29
0.006,0.275
0.038,0.275
0.117,0.275
0.133,0.251
0.133,0.251
0.148,0.235
0.148,0.211
0.156,0.196
0.18,0.172
0.188,0.156
0.188,0.133
0.188,0.133
0.188,0.133
0.188,0.099
0.188,0.093
0.188,0.099
0.188,0.093
0.188,0.093
0.188,0.077
0.188,0.077
0.188,0.077
0.188,0.071
0.188,0.06
0.188,0.054
0.188,0.054
0.188,0.054
0.188,0.054
0.188,0.054
0.188,0.117
0.227,0.156
0.267,0.184
0.306,0.275
0.338,0.314
0.338,0.353
0.361,0.393
0.361,0.415
0.338,0.432
0.338,0.448
0.338,0.448
0.338,0.448
0.338,0.448
0.338,0.448
0.338,0.448
0.361,0.448
0.361,0.448
0.361,0.448
0.298,0.448
0.267,0.448
0.196,0.448
0.18,0.448
0.164,0.448
0.164,0.448
0.164,0.448
