valence,arousal
0.0,-0.2475
0.0,-0.2475
0.0,-0.2475
0.0,-0.2475
0.0,-0.2475
0.0,-0.2475
0.0,-0.2315
0.0,-0.193
0.007,-0.193
0.034,-0.165
0.054,-0.165
0.0655,-0.1535
0.0735,-0.0335
0.0735,-0.025
0.0735,-0.001
0.085,0.015
0.0735,0.031
0.101,0.0385
0.105,0.0385
0.105,0.0695
0.0775,0.0775
0.0585,0.1245
0.0585,0.188
0.0585,0.196
0.0585,0.196
0.0585,0.196
0.0585,0.1205
0.0585,0.1205
0.0585,0.152
0.0585,0.152
0.0585,0.1125
0.0585,0.144
0.0585,0.164
0.0585,0.164
0.0585,0.1205
0.0585,0.101
0.0585,0.081
0.0585,0.0535
0.0585,0.0415
0.0585,0.081
0.055,0.081
0.055,0.081
0.035,0.0535
0.0115,0.0575
-0.0085,0.0
-0.0125,0.0
-0.0285,0.0
-0.0205,0.0
-0.0245,0.0
-0.0245,-0.0315
-0.0315,-0.0315
-0.0435,-0.0635
-0.055,-0.0875
-0.071,-0.0955
-0.091,-0.1035
-0.063,-0.1115
-0.075,-0.1195
-0.067,-0.1195
-0.087,-0.0925
-0.087,-0.061
-0.087,-0.053
-0.087,-0.081
-0.087,-0.081
-0.087,-0.1005
-0.087,-0.1005
-0.087,-0.1005
-0.087,-0.073
-0.087,-0.061
-0.087,-0.061
-0.087,-0.061
-0.087,-0.045
-0.087,-0.037
-0.087,-0.0605
-0.115,-0.0715
-0.115,-0.0715
-0.119,-0.0715
-0.119,-0.0715
-0.119,-0.0445
-0.119,-0.0365
-0.119,-0.0635
-0.119,-0.0635
-0.119,-0.0635
-0.119,-0.0635
-0.119,-0.0635
-0.119,-0.0635
-0.119,-0.0635
-0.119,-0.0635
-0.119,-0.0635
-0.107,-0.0635
-0.103,-0.0365
-0.103,-0.025
-0.103,-0.025
-0.091,-0.017
-0.079,0.0145
-0.071,0.0855
-0.059,0.133
-0.0515,0.1565
-0.059,0.1565
-0.055,0.125
-0.055,0.1055
-0.055,0.0855
-0.0515,0.0935
-0.055,0.149
-0.0515,0.1375
-0.0515,0.1375
-0.0515,0.1285
-0.0125,0.113
0.015,0.121
0.023,0.133
0.023,0.125
0.015,0.125
0.039,0.1525
0.039,0.184
0.039,0.196
0.039,0.196
0.039,0.196
0.039,0.1645
0.039,0.1445
0.039,0.133
0.011,0.133
0.011,0.176
0.011,0.184
0.011,0.184
0.011,0.196
0.011,0.196
0.011,0.196
0.011,0.196
0.0895,0.1875
0.172,0.2785
0.184,0.413
0.2,0.586
0.2355,0.61
0.2355,0.6335
0.2355,0.6455
0.243,0.673
0.2315,0.677
0.2635,0.7125
0.2675,0.669
0.2545,0.622
0.255,0.61
0.247,0.598
0.243,0.598
0.251,0.59
0.235,0.59
0.2545,0.59
0.2625,0.6295
0.2945,0.6495
0.2945,0.6495
0.2945,0.6495
0.306,0.61
0.3495,0.606
0.3615,0.5905
0.3615,0.5745
0.3615,0.5545
0.3575,0.547
0.3615,0.547
0.314,0.531
0.2945,0.531
0.263,0.5075
0.2745,0.472
0.267,0.4365
0.263,0.4165
0.259,0.4165
0.251,0.4085
0.251,0.393
0.263,0.393
0.2075,0.377
0.1915,0.357
0.1875,0.357
0.1995,0.353
0.1995,0.365
0.1995,0.365
0.1995,0.365
0.1995,0.365
0.1875,0.3575
0.227,0.3455
0.227,0.3455
0.227,0.3455
0.227,0.3455
0.239,0.3455
0.239,0.377
0.239,0.385
0.239,0.373
0.239,0.385
0.239,0.385
0.239,0.385
0.239,0.385
0.2075,0.353
0.2075,0.353
0.1955,0.353
0.1875,0.353
0.1875,0.353
0.176,0.353
0.176,0.3455
0.176,0.3455
0.196,0.3335
0.243,0.3335
0.2665,0.3335
0.2625,0.3335
0.2785,0.3335
0.2785,0.3335
0.2825,0.3335
0.2825,0.3255
0.2825,0.3255
0.2825,0.3255
0.2825,0.353
0.2825,0.365
0.2825,0.365
0.2825,0.365
0.2825,0.365
0.2825,0.365
