valence,arousal
0.0,0.022
0.022,0.077
0.054,0.077
0.081,0.109
0.148,0.109
0.198,0.125
0.211,0.125
0.279,0.125
0.314,0.125
0.314,0.152
0.33,0.18
0.33,0.18
0.33,0.18
0.33,0.204
0.33,0.204
0.33,0.204
0.33,0.204
0.33,0.204
0.33,0.219
0.33,0.235
0.33,0.235
0.33,0.235
0.33,0.259
0.33,0.275
0.369,0.314
0.413,0.314
0.464,0.33
0.472,0.33
0.484,0.346
0.495,0.346
0.495,0.373
0.495,0.373
0.495,0.444
0.495,0.456
0.495,0.472
0.495,0.472
0.511,0.472
0.511,0.495
0.511,0.511
0.511,0.527
0.511,0.527
0.511,0.563
0.511,0.582
0.511,0.582
0.511,0.622
0.527,0.638
0.551,0.638
0.567,0.638
0.582,0.649
0.582,0.661
0.594,0.661
0.61,0.693
0.638,0.693
0.638,0.74
0.638,0.764
0.693,0.764
0.709,0.787
0.709,0.787
0.732,0.787
0.732,0.787
0.764,0.787
0.787,0.819
0.787,0.819
0.819,0.858
0.858,0.858
0.874,0.858
0.874,0.874
0.874,0.874
0.874,0.874
0.874,0.874
0.88,0.874
0.886,0.874
0.886,0.803
0.886,0.787
0.874,0.709
0.898,0.705
0.892,0.669
0.898,0.661
0.898,0.661
0.874,0.661
0.831,0.661
0.799,0.622
0.744,0.622
0.744,0.618
0.709,0.582
0.709,0.582
0.693,0.582
0.677,0.582
0.673,0.582
0.661,0.582
0.661,0.582
0.661,0.582
0.661,0.582
0.661,0.606
0.661,0.626
0.661,0.626
0.661,0.638
0.661,0.677
0.661,0.677
0.661,0.689
0.661,0.693
0.661,0.693
0.709,0.709
0.732,0.709
0.748,0.732
0.764,0.756
0.787,0.764
0.787,0.764
0.803,0.764
0.803,0.787
0.803,0.764
0.803,0.764
0.803,0.776
0.803,0.764
0.803,0.764
0.803,0.776
0.803,0.764
0.803,0.76
0.803,0.661
0.803,0.63
0.803,0.622
0.803,0.622
0.803,0.622
0.803,0.606
0.803,0.606
0.803,0.606
0.803,0.606
0.803,0.594
0.803,0.582
0.803,0.582
0.803,0.563
0.803,0.551
0.803,0.545
0.803,0.551
0.764,0.527
0.74,0.527
0.732,0.527
0.732,0.551
0.732,0.551
0.709,0.527
0.709,0.527
0.709,0.499
0.709,0.495
0.693,0.472
0.693,0.456
0.677,0.456
0.677,0.456
0.677,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.456
0.661,0.484
0.661,0.495
0.661,0.511
0.661,0.511
0.661,0.511
0.661,0.527
0.661,0.551
0.661,0.567
0.661,0.567
0.638,0.582
0.626,0.588
0.622,0.588
0.622,0.606
0.622,0.626
0.606,0.638
0.606,0.638
0.606,0.638
0.606,0.638
0.606,0.638
0.606,0.638
0.606,0.638
0.606,0.638
0.606,0.661
0.606,0.661
0.606,0.661
0.606,0.661
0.606,0.661
0.582,0.661
0.582,0.661
0.567,0.649
0.567,0.661
0.563,0.655
0.551,0.661
0.551,0.649
0.551,0.661
0.551,0.661
0.551,0.63
0.551,0.622
0.551,0.6
0.545,0.582
0.545,0.582
0.499,0.582
0.478,0.567
0.478,0.551
0.456,0.527
0.456,0.527
0.456,0.527
0.456,0.527
0.456,0.523
0.456,0.511
0.456,0.511
0.456,0.511
0.444,0.511
0.417,0.511
0.369,0.551
0.346,0.567
0.346,0.567
0.346,0.567
0.346,0.567
0.346,0.57
0.346,0.582
0.346,0.582
0.346,0.582
0.346,0.582
0.369,0.582
0.401,0.582
0.401,0.551
0.401,0.527
0.401,0.527
0.401,0.515
0.417,0.511
0.417,0.495
0.417,0.495
0.417,0.472
0.373,0.472
0.369,0.456
0.369,0.456
0.346,0.44
0.33,0.44
0.33,0.417
0.326,0.417
0.314,0.401
0.314,0.346
0.314,0.346
0.314,0.33
0.314,0.33
0.314,0.33
0.314,0.33
0.314,0.33
0.314,0.314
0.314,0.314
0.314,0.314
0.314,0.314
0.314,0.314
0.314,0.314
0.314,0.33
0.314,0.369
0.314,0.401
0.314,0.44
0.314,0.46
0.314,0.472
0.369,0.472
0.369,0.507
0.401,0.511
0.401,0.511
0.401,0.511
0.401,0.511
0.401,0.511
0.401,0.511
