valence,arousal
-0.015,0.0
-0.015,0.0
-0.015,0.0
-0.014,0.001
-0.011,0.004
-0.008,0.008
-0.001,0.012
0.0,0.018
0.0,0.024
0.0,0.041
0.0,0.042
0.002,0.043
0.004,0.043
0.009,0.041
0.013,0.043
0.016,0.046
0.024,0.049
0.032,0.049
0.053,0.048
0.068,0.075
0.075,0.096
0.078,0.114
0.085,0.135
0.085,0.189
0.086,0.201
0.085,0.217
0.085,0.227
0.084,0.225
0.083,0.228
0.083,0.222
0.081,0.202
0.08,0.197
0.081,0.195
0.081,0.195
0.08,0.195
0.084,0.194
0.086,0.195
0.113,0.194
0.164,0.194
0.211,0.194
0.221,0.194
0.233,0.194
0.231,0.194
0.228,0.194
0.218,0.194
0.212,0.19
0.208,0.176
0.208,0.144
0.208,0.131
0.211,0.137
0.213,0.137
0.219,0.138
0.26,0.139
0.323,0.141
0.332,0.141
0.34,0.143
0.342,0.147
0.34,0.148
0.338,0.156
0.336,0.156
0.331,0.157
0.32,0.158
0.32,0.169
0.319,0.196
0.317,0.216
0.317,0.28
0.317,0.346
0.316,0.374
0.327,0.421
0.415,0.437
0.44,0.455
0.462,0.515
0.514,0.546
0.527,0.565
0.559,0.568
0.623,0.57
0.646,0.593
0.654,0.602
0.657,0.604
0.666,0.604
0.674,0.604
0.702,0.615
0.715,0.621
0.719,0.628
0.727,0.626
0.726,0.623
0.727,0.602
0.728,0.574
0.728,0.476
0.727,0.429
0.721,0.407
0.715,0.364
0.701,0.29
0.701,0.218
0.68,0.189
0.66,0.167
0.634,0.166
0.616,0.165
0.576,0.165
0.505,0.161
0.506,0.16
0.524,0.161
0.533,0.165
0.578,0.169
0.664,0.172
0.677,0.181
0.683,0.182
0.681,0.184
0.682,0.184
0.681,0.184
0.679,0.184
0.679,0.185
0.68,0.185
0.679,0.185
0.677,0.184
0.674,0.185
0.674,0.185
0.674,0.185
0.673,0.174
0.678,0.167
0.679,0.148
0.68,0.148
0.681,0.144
0.681,0.143
0.681,0.143
0.681,0.141
0.679,0.139
0.677,0.139
0.675,0.148
0.665,0.152
0.659,0.163
0.658,0.165
0.659,0.166
0.659,0.177
0.599,0.18
0.599,0.184
0.601,0.188
0.598,0.19
0.591,0.191
0.593,0.192
0.592,0.193
0.589,0.198
0.597,0.209
0.606,0.22
0.621,0.257
0.629,0.304
0.648,0.323
0.674,0.325
0.676,0.33
0.679,0.334
0.702,0.354
0.741,0.362
0.759,0.39
