valence,arousal
0.0,-0.231
0.0,-0.247
0.0,-0.223
0.0,-0.223
0.0,-0.223
0.0,-0.223
0.0,-0.223
0.0,-0.223
0.014,-0.223
0.022,-0.223
0.014,-0.223
0.054,-0.223
0.069,-0.223
0.085,-0.223
0.109,-0.223
0.085,-0.199
0.085,-0.175
0.085,-0.135
0.085,-0.135
0.085,-0.127
0.085,-0.127
0.085,-0.127
0.085,-0.127
0.085,-0.087
0.085,-0.007
0.085,0.188
0.085,0.322
0.117,0.385
0.156,0.393
0.172,0.464
0.18,0.551
0.188,0.574
0.188,0.653
0.188,0.803
0.219,0.811
0.219,0.811
0.227,0.811
0.227,0.811
0.243,0.74
0.282,0.74
0.29,0.74
0.314,0.724
0.314,0.716
0.314,0.622
0.314,0.582
0.314,0.543
0.314,0.456
0.29,0.353
0.251,0.188
0.219,0.133
0.196,0.125
0.156,0.101
0.172,0.077
0.172,0.077
0.148,0.062
0.148,0.054
0.14,0.054
0.125,0.054
0.125,0.054
0.117,0.054
0.117,0.046
0.117,0.022
0.117,0.022
0.117,0.022
0.117,0.022
0.117,0.022
0.117,0.022
0.117,0.022
0.117,0.046
0.117,0.046
0.117,0.046
0.117,0.046
0.117,0.046
0.117,0.046
0.117,0.046
0.117,0.022
0.117,0.006
0.117,0.006
0.117,0.006
0.117,0.006
0.117,0.006
0.117,0.0
0.117,0.0
0.117,0.0
0.117,0.0
0.117,0.0
0.117,0.0
0.117,0.0
0.117,0.0
0.117,0.0
0.117,0.0
0.109,0.0
0.109,0.0
0.109,0.0
0.109,0.0
0.109,0.0
0.109,0.0
0.109,0.0
0.109,0.0
0.109,0.0
0.156,0.085
0.172,0.125
0.172,0.133
0.188,0.133
0.219,0.133
0.211,0.133
0.211,0.133
0.251,0.133
0.227,0.156
0.251,0.156
0.251,0.156
0.251,0.156
0.251,0.156
0.251,0.156
0.251,0.156
0.251,0.196
0.251,0.211
0.259,0.227
0.259,0.227
0.227,0.227
0.219,0.227
0.243,0.227
0.243,0.227
0.219,0.227
0.243,0.227
0.243,0.235
0.243,0.235
0.243,0.235
0.243,0.235
0.243,0.211
0.243,0.204
0.243,0.188
0.243,0.14
0.243,0.125
0.243,0.093
0.243,0.085
0.243,0.077
0.243,0.077
0.243,0.046
0.243,0.046
0.243,0.038
0.243,0.022
0.243,0.022
0.243,0.014
0.243,0.014
0.188,0.014
0.196,0.014
0.196,0.006
0.196,0.006
0.196,0.006
0.172,0.006
0.156,0.006
0.18,0.006
0.156,0.006
0.148,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.006
0.125,0.046
0.125,0.164
0.125,0.196
0.125,0.227
0.125,0.243
0.125,0.243
0.125,0.243
0.148,0.251
0.172,0.251
0.18,0.251
0.188,0.267
0.196,0.267
0.188,0.267
0.188,0.267
0.18,0.275
0.188,0.29
0.211,0.314
0.196,0.338
0.227,0.338
0.227,0.338
0.243,0.338
0.243,0.338
0.219,0.338
0.219,0.338
0.219,0.338
0.219,0.338
0.219,0.338
0.219,0.338
0.219,0.338
0.219,0.306
0.196,0.235
0.18,0.196
0.18,0.125
0.18,0.093
0.18,0.062
0.172,0.046
0.14,0.046
0.109,0.046
0.109,0.038
0.109,0.038
0.085,0.038
0.093,0.022
0.069,0.022
0.046,0.022
0.038,0.022
0.022,0.022
0.0,0.046
0.0,0.046
0.0,0.062
