valence,arousal
0.077,0.219
0.472,0.588
0.61,0.588
0.638,0.606
0.689,0.638
0.787,0.638
0.819,0.677
0.874,0.701
0.892,0.736
0.874,0.756
0.874,0.764
0.874,0.787
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.803
0.874,0.709
0.874,0.709
0.874,0.693
0.874,0.693
0.874,0.693
0.874,0.693
0.874,0.693
0.91,0.693
0.918,0.791
0.929,0.803
0.935,0.858
0.969,0.898
0.969,0.898
1.0,0.929
1.0,0.929
1.0,0.977
1.0,0.977
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.929
1.0,0.929
1.0,0.898
1.0,0.874
0.947,0.858
0.91,0.858
0.898,0.858
0.874,0.858
0.874,0.858
0.862,0.843
0.858,0.843
0.843,0.843
0.843,0.843
0.843,0.787
0.819,0.732
0.819,0.709
0.803,0.709
0.803,0.732
0.803,0.709
0.803,0.709
0.748,0.709
0.709,0.655
0.661,0.655
0.661,0.606
0.622,0.567
0.622,0.551
0.622,0.551
0.622,0.551
0.622,0.551
0.582,0.551
0.567,0.551
0.551,0.551
0.551,0.545
0.527,0.533
0.495,0.527
0.495,0.527
0.495,0.527
0.495,0.559
0.495,0.582
0.495,0.622
0.495,0.638
0.495,0.638
0.495,0.638
0.527,0.638
0.567,0.638
0.582,0.638
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.661
0.622,0.638
0.622,0.638
0.622,0.638
0.622,0.638
0.622,0.638
0.622,0.638
0.622,0.606
0.622,0.582
0.622,0.567
0.602,0.539
0.574,0.539
0.551,0.527
0.551,0.527
0.511,0.527
0.511,0.527
0.472,0.511
0.472,0.511
0.456,0.511
0.456,0.511
0.456,0.511
0.44,0.495
0.44,0.484
0.401,0.46
0.401,0.456
0.385,0.456
0.385,0.456
0.369,0.456
0.357,0.456
0.369,0.456
0.363,0.456
0.346,0.456
0.346,0.456
0.346,0.456
0.357,0.456
0.346,0.456
0.346,0.456
0.346,0.495
0.346,0.495
0.346,0.511
0.346,0.511
0.377,0.511
0.44,0.511
0.456,0.511
0.456,0.511
0.472,0.511
0.511,0.511
0.511,0.511
0.511,0.511
0.527,0.511
0.527,0.511
0.527,0.511
0.527,0.511
0.527,0.511
0.527,0.511
0.527,0.511
0.503,0.472
0.472,0.456
0.472,0.456
0.456,0.456
0.417,0.44
0.401,0.44
0.369,0.423
0.369,0.417
0.369,0.401
0.369,0.369
0.363,0.369
0.363,0.369
0.369,0.369
0.369,0.369
0.369,0.401
0.369,0.472
0.369,0.495
0.413,0.511
0.472,0.555
0.511,0.567
0.527,0.606
0.567,0.622
0.582,0.638
0.582,0.638
0.606,0.638
0.606,0.655
0.606,0.649
0.606,0.638
0.606,0.638
0.606,0.638
0.622,0.638
0.622,0.638
0.638,0.638
0.649,0.582
0.677,0.555
0.677,0.551
0.693,0.515
0.693,0.511
0.705,0.507
0.709,0.495
0.709,0.472
0.709,0.456
0.709,0.456
0.626,0.456
0.567,0.44
0.511,0.417
0.495,0.369
0.495,0.357
0.401,0.33
0.401,0.314
0.334,0.314
0.33,0.314
0.33,0.314
0.314,0.314
0.314,0.314
0.314,0.29
0.314,0.29
0.314,0.29
0.314,0.29
0.296,0.29
0.29,0.302
0.275,0.29
0.259,0.29
0.259,0.302
0.241,0.33
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.247,0.346
0.247,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.235,0.346
0.219,0.314
0.198,0.314
0.18,0.314
0.18,0.29
0.164,0.275
0.164,0.259
0.164,0.247
0.164,0.247
0.164,0.235
0.164,0.235
0.164,0.235
0.164,0.235
0.164,0.235
0.164,0.235
0.219,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.235
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.247
0.235,0.247
0.235,0.259
0.235,0.253
0.235,0.259
0.235,0.259
0.235,0.247
0.235,0.253
0.235,0.259
0.235,0.259
0.235,0.259
0.235,0.29
0.235,0.29
0.235,0.29
0.235,0.29
0.235,0.314
0.235,0.314
0.235,0.33
0.235,0.33
0.235,0.33
0.235,0.33
0.235,0.33
0.235,0.346
0.235,0.346
0.235,0.346
0.259,0.369
0.282,0.369
0.29,0.401
0.314,0.401
0.334,0.417
0.346,0.417
0.346,0.417
0.346,0.417
0.33,0.417
0.33,0.417
0.33,0.417
0.33,0.417
0.33,0.417
0.33,0.417
0.33,0.417
0.34,0.417
0.434,0.417
0.434,0.456
0.472,0.456
0.495,0.456
0.519,0.464
0.527,0.49
0.527,0.511
0.527,0.527
0.539,0.551
0.527,0.578
0.527,0.582
0.527,0.582
0.527,0.582
0.527,0.582
0.533,0.606
0.511,0.606
0.495,0.622
0.472,0.622
0.44,0.622
0.417,0.622
0.351,0.622
0.346,0.622
0.346,0.622
0.346,0.622
0.346,0.622
0.33,0.582
0.33,0.567
0.314,0.551
0.275,0.527
