valence,arousal
0.005,0.393
0.005,0.394
0.005,0.395
0.006,0.4
0.006,0.401
0.007,0.403
0.007,0.409
0.012,0.416
0.029,0.426
0.15,0.427
0.195,0.428
0.281,0.426
0.315,0.428
0.387,0.434
0.411,0.437
0.417,0.436
0.438,0.438
0.444,0.449
0.457,0.447
0.464,0.447
0.468,0.446
0.48,0.447
0.517,0.445
0.542,0.444
0.549,0.444
0.552,0.447
0.576,0.448
0.587,0.472
0.597,0.546
0.599,0.573
0.599,0.582
0.589,0.58
0.586,0.572
0.581,0.565
0.578,0.563
0.577,0.56
0.578,0.559
0.578,0.552
0.579,0.552
0.579,0.553
0.58,0.534
0.576,0.49
0.575,0.485
0.532,0.477
0.479,0.472
0.442,0.463
0.411,0.471
0.405,0.473
0.384,0.473
0.379,0.473
0.376,0.471
0.379,0.457
0.377,0.449
0.393,0.43
0.398,0.415
0.398,0.407
0.398,0.405
0.373,0.403
0.368,0.407
0.374,0.409
0.375,0.411
0.375,0.414
0.375,0.417
0.377,0.422
0.395,0.426
0.407,0.428
0.455,0.429
0.463,0.435
0.467,0.467
0.466,0.468
0.465,0.469
0.46,0.465
0.46,0.463
0.452,0.46
0.452,0.458
0.447,0.454
0.441,0.453
0.441,0.453
0.441,0.452
0.441,0.454
0.441,0.454
0.418,0.456
0.409,0.498
0.396,0.586
0.402,0.625
0.4,0.625
0.405,0.632
0.404,0.638
0.407,0.642
0.409,0.644
0.409,0.639
0.404,0.639
0.396,0.646
0.372,0.644
0.334,0.635
0.296,0.615
0.256,0.614
0.238,0.495
0.19,0.435
0.171,0.387
0.137,0.37
0.116,0.358
0.11,0.33
0.094,0.313
0.082,0.305
0.081,0.307
0.077,0.308
0.074,0.312
0.075,0.311
0.076,0.31
0.071,0.31
0.073,0.3
0.074,0.285
0.075,0.273
0.077,0.268
0.075,0.264
0.069,0.258
0.067,0.259
0.067,0.255
0.069,0.256
0.071,0.257
0.069,0.257
0.07,0.257
0.07,0.257
0.071,0.258
0.076,0.256
0.077,0.255
0.076,0.256
0.078,0.257
0.078,0.258
0.077,0.258
0.077,0.257
0.078,0.258
0.077,0.257
0.077,0.257
0.077,0.257
0.077,0.258
0.077,0.253
0.076,0.257
0.075,0.256
0.075,0.253
0.076,0.251
0.077,0.244
0.078,0.236
0.077,0.236
0.078,0.229
0.079,0.227
0.079,0.227
0.078,0.228
0.079,0.227
0.079,0.223
0.079,0.223
0.079,0.222
0.079,0.222
0.08,0.219
0.08,0.213
0.079,0.215
0.079,0.217
0.08,0.218
0.079,0.219
0.08,0.22
0.079,0.22
0.081,0.22
0.081,0.22
0.083,0.223
0.082,0.226
0.082,0.227
0.081,0.225
0.083,0.203
0.082,0.199
0.083,0.188
0.083,0.182
0.083,0.178
0.086,0.178
0.086,0.178
0.089,0.18
0.09,0.179
0.09,0.181
0.092,0.172
0.092,0.164
0.093,0.162
0.093,0.162
0.094,0.16
0.093,0.16
0.093,0.161
0.094,0.158
0.094,0.154
0.094,0.144
0.094,0.141
0.095,0.137
0.095,0.127
0.095,0.125
0.096,0.124
0.096,0.117
0.096,0.114
0.096,0.114
0.097,0.116
0.096,0.117
0.096,0.118
0.096,0.12
0.096,0.125
0.096,0.126
0.096,0.128
0.096,0.125
0.097,0.122
0.096,0.111
0.096,0.108
0.096,0.111
0.096,0.119
0.096,0.131
0.096,0.133
0.096,0.133
0.096,0.133
0.096,0.133
0.096,0.133
0.096,0.133
0.096,0.133
0.096,0.135
0.096,0.136
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.137
0.096,0.138
0.096,0.138
0.096,0.138
0.096,0.138
0.097,0.138
0.096,0.138
0.097,0.138
0.096,0.139
0.096,0.139
0.096,0.138
0.096,0.138
0.096,0.138
0.097,0.138
0.097,0.138
0.097,0.138
0.096,0.139
0.096,0.138
0.097,0.138
0.096,0.138
0.096,0.139
0.097,0.139
0.097,0.139
0.096,0.139
0.097,0.139
0.097,0.139
0.097,0.137
0.097,0.137
0.097,0.137
0.097,0.137
0.098,0.137
0.099,0.137
0.1,0.137
0.101,0.137
0.101,0.137
0.102,0.137
0.101,0.139
0.101,0.139
0.101,0.139
0.101,0.139
0.101,0.139
0.101,0.139
0.101,0.139
0.101,0.137
0.101,0.131
0.101,0.129
0.103,0.121
0.105,0.118
0.105,0.099
0.103,0.101
0.102,0.099
0.103,0.097
0.102,0.087
0.103,0.083
0.102,0.086
0.103,0.084
0.103,0.084
0.102,0.083
0.102,0.081
0.102,0.084
0.102,0.081
0.102,0.067
0.103,0.066
0.103,0.069
0.103,0.07
0.103,0.068
0.102,0.069
0.102,0.071
0.102,0.071
0.102,0.073
0.102,0.075
0.102,0.075
0.102,0.076
0.102,0.076
0.102,0.079
0.102,0.088
0.101,0.09
0.102,0.09
0.102,0.09
0.102,0.09
0.101,0.091
0.102,0.092
0.102,0.091
0.102,0.091
0.103,0.092
0.104,0.092
0.103,0.092
0.103,0.091
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.093
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.092
0.103,0.093
0.103,0.092
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.092
0.103,0.093
0.103,0.093
0.103,0.093
0.103,0.092
0.103,0.096
0.103,0.11
0.103,0.115
0.103,0.116
0.103,0.116
0.103,0.12
0.103,0.122
0.103,0.122
0.103,0.122
0.103,0.122
0.103,0.122
0.103,0.121
0.103,0.121
0.103,0.12
0.103,0.117
0.103,0.117
0.103,0.118
0.103,0.124
0.103,0.165
0.103,0.188
0.103,0.242
0.103,0.247
0.103,0.244
0.103,0.226
0.107,0.217
0.109,0.217
0.121,0.216
0.135,0.217
0.146,0.216
0.171,0.211
0.173,0.198
0.173,0.18
0.171,0.177
0.169,0.174
0.165,0.169
0.163,0.158
0.162,0.155
0.162,0.153
0.161,0.15
0.158,0.146
0.15,0.141
0.15,0.143
0.15,0.14
0.15,0.134
0.149,0.135
0.149,0.13
0.149,0.129
0.149,0.129
0.151,0.129
0.152,0.13
0.153,0.126
0.153,0.12
0.153,0.124
0.154,0.109
0.154,0.11
0.154,0.111
0.153,0.111
0.153,0.111
0.153,0.113
0.153,0.113
0.153,0.115
0.152,0.118
0.151,0.122
0.15,0.122
0.15,0.122
0.15,0.122
0.15,0.122
0.15,0.122
0.15,0.122
0.149,0.123
0.15,0.123
0.149,0.123
0.15,0.122
0.149,0.121
0.15,0.118
0.15,0.113
0.15,0.111
0.149,0.113
0.15,0.112
0.15,0.113
0.15,0.114
0.15,0.114
0.149,0.116
0.15,0.117
0.149,0.117
0.15,0.116
0.149,0.116
0.15,0.116
0.15,0.116
0.15,0.116
0.15,0.116
0.149,0.116
0.15,0.116
0.149,0.116
0.15,0.116
0.149,0.117
0.149,0.117
0.149,0.117
0.149,0.118
0.149,0.118
0.149,0.119
0.15,0.119
0.15,0.119
0.149,0.119
0.149,0.119
0.15,0.119
0.149,0.12
0.15,0.12
0.15,0.12
0.151,0.119
0.151,0.12
0.152,0.12
0.153,0.12
0.154,0.121
0.155,0.12
0.159,0.12
0.16,0.12
0.154,0.12
0.16,0.121
0.16,0.116
0.16,0.123
0.16,0.124
0.159,0.123
0.158,0.123
0.158,0.123
0.158,0.123
0.158,0.123
0.158,0.123
0.158,0.123
0.158,0.123
0.158,0.124
0.158,0.124
0.158,0.124
0.156,0.124
0.157,0.124
0.157,0.123
0.157,0.123
0.157,0.124
0.157,0.124
0.157,0.123
0.157,0.124
0.156,0.124
0.157,0.124
0.157,0.124
0.158,0.124
0.157,0.124
0.157,0.126
0.157,0.131
0.157,0.131
0.157,0.137
0.158,0.142
0.157,0.142
0.156,0.142
0.156,0.143
0.156,0.143
0.155,0.143
0.156,0.143
0.156,0.143
0.155,0.143
0.155,0.142
0.154,0.143
0.154,0.143
0.153,0.143
0.153,0.143
0.152,0.143
0.152,0.142
0.152,0.143
0.152,0.143
0.15,0.143
0.15,0.143
0.15,0.143
0.15,0.143
0.15,0.143
0.15,0.142
0.15,0.143
0.15,0.143
0.151,0.143
0.151,0.143
0.151,0.143
0.151,0.143
0.151,0.143
0.151,0.142
0.15,0.142
0.15,0.143
0.151,0.143
0.151,0.143
0.15,0.143
0.15,0.143
0.15,0.143
0.15,0.143
0.15,0.143
0.151,0.143
0.151,0.143
0.151,0.143
0.151,0.143
0.151,0.143
0.152,0.143
0.152,0.143
0.152,0.143
0.152,0.143
0.152,0.143
0.152,0.143
0.152,0.143
0.151,0.143
0.152,0.143
0.152,0.143
0.152,0.143
0.153,0.143
0.156,0.143
0.157,0.143
0.157,0.143
0.158,0.143
0.156,0.143
0.157,0.143
0.156,0.143
0.156,0.143
0.156,0.143
0.157,0.142
0.156,0.143
0.156,0.143
0.156,0.143
0.156,0.143
0.156,0.143
0.156,0.143
0.156,0.143
0.158,0.143
0.158,0.143
0.158,0.143
0.16,0.143
0.16,0.143
0.165,0.143
0.181,0.143
0.191,0.143
0.228,0.143
0.262,0.146
0.266,0.143
0.271,0.143
0.271,0.143
0.27,0.143
0.268,0.143
0.265,0.172
0.26,0.213
0.259,0.255
0.259,0.261
0.261,0.265
0.272,0.272
0.32,0.272
0.347,0.27
0.355,0.259
0.355,0.242
0.367,0.242
0.379,0.205
0.389,0.192
0.455,0.182
0.456,0.165
0.452,0.141
0.447,0.142
0.447,0.152
0.447,0.168
0.447,0.208
0.447,0.285
0.449,0.32
0.45,0.328
0.45,0.325
0.449,0.313
0.448,0.309
0.447,0.309
0.447,0.312
0.445,0.314
0.447,0.316
0.445,0.313
0.444,0.31
0.439,0.3
0.438,0.3
0.434,0.259
0.43,0.247
0.431,0.233
0.432,0.196
0.432,0.178
0.432,0.176
0.432,0.173
0.432,0.181
0.432,0.188
0.432,0.196
0.427,0.242
0.425,0.348
0.424,0.372
0.424,0.374
0.421,0.384
0.417,0.405
0.412,0.428
0.411,0.427
0.407,0.426
0.396,0.419
0.394,0.408
0.389,0.407
0.383,0.407
0.368,0.394
0.367,0.389
0.363,0.391
0.367,0.397
0.369,0.396
0.372,0.39
0.375,0.374
0.375,0.343
0.375,0.3
0.374,0.276
0.374,0.25
0.374,0.247
0.374,0.224
0.374,0.204
0.374,0.203
0.375,0.202
0.374,0.203
0.375,0.198
0.374,0.199
0.375,0.201
0.374,0.201
0.373,0.201
0.374,0.202
0.375,0.203
