valence,arousal
0.022,0.0
0.077,0.054
0.077,0.089
0.077,0.089
0.125,0.148
0.125,0.148
0.16,0.204
0.18,0.204
0.219,0.204
0.259,0.219
0.271,0.219
0.275,0.235
0.275,0.235
0.29,0.241
0.29,0.259
0.164,0.259
0.0,0.275
-0.08,0.275
-0.214,0.275
-0.25,0.275
-0.281,0.275
-0.297,0.275
-0.313,0.275
-0.313,0.282
-0.321,0.334
-0.345,0.417
-0.345,0.495
-0.376,0.555
-0.376,0.555
-0.424,0.618
-0.44,0.693
-0.455,0.693
-0.455,0.709
-0.455,0.732
-0.459,0.732
-0.459,0.732
-0.471,0.764
-0.471,0.764
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.471,0.803
-0.424,0.748
-0.392,0.673
-0.376,0.673
-0.376,0.622
-0.376,0.606
-0.376,0.606
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.594
-0.376,0.594
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.376,0.582
-0.424,0.582
-0.428,0.582
-0.44,0.582
-0.455,0.594
-0.455,0.582
-0.455,0.582
-0.471,0.582
-0.487,0.582
-0.507,0.638
-0.566,0.638
-0.59,0.677
-0.661,0.732
-0.693,0.791
-0.717,0.858
-0.756,0.874
-0.851,0.914
-0.867,0.969
-0.883,0.989
-0.883,1.0
-0.883,1.0
-0.883,1.0
-0.883,1.0
-0.883,1.0
-0.883,1.0
-0.883,1.0
-0.883,1.0
-0.883,0.969
-0.883,0.953
-0.883,0.953
-0.883,0.953
-0.883,0.953
-0.883,0.953
-0.883,0.953
-0.883,0.953
-0.883,0.953
-0.899,0.953
-0.91,0.953
-0.914,0.953
-0.914,0.953
-0.93,0.953
-0.93,0.953
-0.978,0.953
-1.0,0.953
-1.0,0.953
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-0.962,1.0
-0.914,1.0
-0.914,1.0
-0.899,1.0
-0.867,1.0
-0.839,1.0
-0.835,1.0
-0.764,1.0
-0.756,1.0
-0.724,1.0
-0.709,0.953
-0.709,0.953
-0.709,0.953
-0.709,0.953
-0.709,0.953
-0.788,0.953
-0.847,0.953
-0.883,0.929
-0.914,0.929
-0.99,0.929
-1.0,0.929
-1.0,0.929
-1.0,0.929
-1.0,0.953
-1.0,0.969
-1.0,0.985
-1.0,0.985
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,1.0
-1.0,0.953
-0.93,0.929
-0.93,0.902
-0.914,0.874
-0.914,0.874
-0.899,0.847
-0.871,0.807
-0.867,0.752
-0.835,0.709
-0.819,0.689
-0.819,0.661
-0.78,0.661
-0.756,0.661
-0.756,0.638
-0.756,0.638
-0.756,0.638
-0.756,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.638
-0.74,0.677
-0.74,0.677
-0.74,0.693
-0.74,0.693
-0.74,0.693
-0.74,0.693
-0.74,0.693
-0.74,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.772,0.693
-0.724,0.693
-0.709,0.693
-0.693,0.693
-0.693,0.693
-0.677,0.693
-0.661,0.622
-0.614,0.563
-0.598,0.563
-0.566,0.527
-0.566,0.511
-0.55,0.478
-0.55,0.472
-0.535,0.472
-0.519,0.472
-0.519,0.456
-0.503,0.456
-0.487,0.456
-0.487,0.456
-0.471,0.456
-0.455,0.456
-0.455,0.456
-0.455,0.456
-0.487,0.456
-0.487,0.456
-0.487,0.456
-0.487,0.456
-0.487,0.456
